Seed  np arch1 arch2 arch3 chi2/dat duration
2821 155 4 10 8 463.553 0.0682844
5143 155 4 10 8 0.406107 6.08328
6856 155 4 10 8 0.635953 5.91494
5831 155 4 10 8 9.26453 6.27253
1164 155 4 10 8 31.6367 6.20163
4362 155 4 10 8 241.86 5.60406
5246 155 4 10 8 488.526 5.74784
2975 155 4 10 8 153.63 6.38099
8453 155 4 10 8 16.8652 5.62088
7398 155 4 10 8 9.04525 5.76939
8806 155 4 10 8 0.572996 6.40963
2402 155 4 10 8 229.596 1.71498
8535 155 4 10 8 13.5187 6.23272
8843 155 4 10 8 39.7702 7.24491
5175 155 4 10 8 55.1682 5.8491
3760 155 4 10 8 282.586 6.44245
1772 155 4 10 8 92.9093 5.94308
1058 155 4 10 8 0.535045 6.0288
2907 155 4 10 8 346.396 6.45488
2563 155 4 10 8 0.431099 6.07357
3861 155 4 10 8 323.707 0.206436
1918 155 4 10 8 0.435663 5.86723
3673 155 4 10 8 0.36089 6.27522
118 155 4 10 8 0.458975 6.08393
1020 155 4 10 8 70.9299 6.54523
9155 155 4 10 8 56.6955 5.48207
8926 155 4 10 8 2.96222 6.11376
3517 155 4 10 8 0.35967 6.53478
9115 155 4 10 8 10.0537 6.48345
8298 155 4 10 8 9.91172 6.0686
7298 155 4 10 8 11.7283 5.97429
507 155 4 10 8 40.7875 5.98443
2767 155 4 10 8 7.77969 5.9437
5000 155 4 10 8 18.0516 5.59574
312 155 4 10 8 179.755 2.06327
729 155 4 10 8 90.1007 0.0717799
8644 155 4 10 8 315.862 5.5678
8611 155 4 10 8 100.988 6.24768
2187 155 4 10 8 67.6966 8.01917
4646 155 4 10 8 7.32505 5.82493
4522 155 4 10 8 5628.73 0.598098
2271 155 4 10 8 38.9867 6.1464
518 155 4 10 8 8.12464 6.04471
6376 155 4 10 8 780.857 6.18928
7704 155 4 10 8 591.936 6.18583
5073 155 4 10 8 4.43062 5.80523
1290 155 4 10 8 0.198366 6.44626
7915 155 4 10 8 0.955157 5.84954
9913 155 4 10 8 119.491 6.34064
5290 155 4 10 8 766.438 0.132693
8682 155 4 10 8 108.377 6.07201
