Seed  np arch1 arch2 arch3 chi2/dat duration
1255 118 10 5 6 973.834 0.0345583
4673 118 10 5 6 60.7165 5.08102
3490 118 10 5 6 49.6179 4.66895
4925 118 10 5 6 30.6663 4.83627
4931 118 10 5 6 6.33567 5.04163
624 118 10 5 6 37.9642 4.96708
1258 118 10 5 6 982.844 5.36976
1137 118 10 5 6 335.053 0.0421545
7634 118 10 5 6 3.65653 4.8559
9090 118 10 5 6 581.455 4.94337
6782 118 10 5 6 16.756 4.85104
9240 118 10 5 6 0.338606 5.03608
5124 118 10 5 6 10.1957 4.35676
1156 118 10 5 6 2997.16 0.0730576
6527 118 10 5 6 252.685 0.430841
2336 118 10 5 6 2108.82 0.226808
9399 118 10 5 6 86.0576 4.65577
2652 118 10 5 6 32.7127 5.29168
8803 118 10 5 6 16525.4 4.72853
1400 118 10 5 6 196.209 5.41877
7896 118 10 5 6 815.554 0.105934
806 118 10 5 6 0.684628 4.77739
7220 118 10 5 6 27.6087 4.46985
824 118 10 5 6 0.482263 4.91473
4519 118 10 5 6 172.564 0.851114
6965 118 10 5 6 17120.7 0.0404422
8773 118 10 5 6 2.69819 4.64475
7063 118 10 5 6 0.406604 4.81732
2524 118 10 5 6 0.476674 5.09631
7954 118 10 5 6 2.74098 4.7564
1137 118 10 5 6 335.053 0.0420251
5525 118 10 5 6 25.9378 4.72628
5407 118 10 5 6 0.671261 4.97708
1653 118 10 5 6 28.8862 5.01389
784 118 10 5 6 1200.16 0.125308
6297 118 10 5 6 9219.84 0.0476485
9361 118 10 5 6 213.297 0.385099
4313 118 10 5 6 77.1021 0.0624823
3604 118 10 5 6 494.042 4.79546
8481 118 10 5 6 20.9073 4.7603
866 118 10 5 6 131.455 5.4678
3949 118 10 5 6 172.391 4.62739
7546 118 10 5 6 277.053 0.128324
6523 118 10 5 6 50.5964 4.47776
508 118 10 5 6 46.2967 4.67579
6229 118 10 5 6 83.9129 0.0289235
873 118 10 5 6 6.62099 4.43766
7941 118 10 5 6 92.4769 4.26622
1583 118 10 5 6 195.85 1.1762
7873 118 10 5 6 13.815 4.69685
3819 118 10 5 6 115.18 4.79388
