Seed  np arch1 arch2 arch3 chi2/dat duration
7439 167 8 10 5 160.015 1.20395
7860 167 8 10 5 27.5471 0.292303
103 167 8 10 5 18.9688 6.55214
2508 167 8 10 5 101.565 0.156945
4584 167 8 10 5 352.556 1.28337
6393 167 8 10 5 196.826 0.378209
4154 167 8 10 5 2.25308 6.23884
4797 167 8 10 5 0.542269 6.21964
6949 167 8 10 5 12.8078 6.72767
1894 167 8 10 5 270.037 0.096193
9128 167 8 10 5 9.11055 6.27214
843 167 8 10 5 0.508509 6.17518
7772 167 8 10 5 26.6676 6.79411
2564 167 8 10 5 52.7712 0.613681
4099 167 8 10 5 72.226 6.61514
588 167 8 10 5 5862.62 0.0435512
4112 167 8 10 5 113.445 6.90228
2012 167 8 10 5 13.9103 6.14432
5785 167 8 10 5 30.7225 6.52875
6032 167 8 10 5 45.5949 0.256274
1669 167 8 10 5 114.194 0.359823
8800 167 8 10 5 0.940601 6.0672
9289 167 8 10 5 7.03349 6.67421
3376 167 8 10 5 76.7145 6.52969
528 167 8 10 5 228.629 6.10408
3205 167 8 10 5 11079.3 7.00707
1415 167 8 10 5 0.485276 6.57732
8607 167 8 10 5 527.924 6.33207
7758 167 8 10 5 114.264 0.0510933
4291 167 8 10 5 17.4788 6.65751
2509 167 8 10 5 71.0842 6.59925
486 167 8 10 5 0.847019 6.14005
1672 167 8 10 5 73.384 0.357189
2684 167 8 10 5 132.675 0.0513582
1257 167 8 10 5 7.49041 6.71255
7682 167 8 10 5 1.55151 6.71472
5050 167 8 10 5 80.8546 6.57199
3774 167 8 10 5 211.33 6.588
2232 167 8 10 5 37.4867 5.83032
5889 167 8 10 5 0.745349 6.09259
3616 167 8 10 5 1044.08 0.102212
1026 167 8 10 5 61.1995 6.73915
8888 167 8 10 5 296.627 0.744765
7631 167 8 10 5 118.486 0.057322
9816 167 8 10 5 98.5691 0.185701
1659 167 8 10 5 98.6861 6.31046
6802 167 8 10 5 22.1762 6.51921
817 167 8 10 5 810.819 6.64482
4813 167 8 10 5 305.08 6.15127
6004 167 8 10 5 6.56412 6.10004
9091 167 8 10 5 1496.9 0.0682538
