Seed  np arch1 arch2 arch3 chi2/dat duration
7278 83 4 5 7 119.986 0.0377288
1816 83 4 5 7 151.883 0.112586
3150 83 4 5 7 1370.16 0.0407363
7298 83 4 5 7 7.67288 4.38148
8281 83 4 5 7 7.7956 4.44844
8520 83 4 5 7 18.1942 4.23472
1762 83 4 5 7 1448.6 0.0506607
5143 83 4 5 7 51.5481 4.44419
3295 83 4 5 7 96.7244 4.52697
1537 83 4 5 7 0.457429 4.47203
4344 83 4 5 7 2.65589 4.27544
7507 83 4 5 7 48.4882 4.70042
8207 83 4 5 7 181.335 1.17189
7851 83 4 5 7 129.209 4.2057
1620 83 4 5 7 7.34704 4.41127
1124 83 4 5 7 104.152 4.28938
2709 83 4 5 7 0.507834 4.55427
8944 83 4 5 7 93.0815 0.0604071
6044 83 4 5 7 0.627247 4.46811
2299 83 4 5 7 8.97409 4.00194
4708 83 4 5 7 53.6859 4.52023
8975 83 4 5 7 36.6348 1.17443
7471 83 4 5 7 282.345 0.409333
1080 83 4 5 7 52.6576 4.14949
20 83 4 5 7 72.2705 4.22309
9866 83 4 5 7 13.7281 4.04692
8938 83 4 5 7 123.01 4.54269
1520 83 4 5 7 188.765 2.27307
4844 83 4 5 7 188.106 0.107248
7148 83 4 5 7 57.008 4.21023
4082 83 4 5 7 123.337 4.52269
1716 83 4 5 7 389.849 0.0831899
5496 83 4 5 7 491.999 4.17948
7637 83 4 5 7 469.207 0.130167
6800 83 4 5 7 50.0995 4.83587
9066 83 4 5 7 984.052 0.0709143
3212 83 4 5 7 181.164 4.6439
1106 83 4 5 7 3633.94 0.0353784
6099 83 4 5 7 33.8703 4.11642
2154 83 4 5 7 22.4641 4.45365
1085 83 4 5 7 103.103 4.01174
1232 83 4 5 7 517.992 4.56421
650 83 4 5 7 262.132 4.87542
5656 83 4 5 7 119.615 4.2039
2189 83 4 5 7 0.830789 4.31136
9957 83 4 5 7 122.33 4.11232
2463 83 4 5 7 20.7407 4.27025
4523 83 4 5 7 2397.61 0.0501689
6787 83 4 5 7 101.515 0.0309645
674 83 4 5 7 2.43513 4.20997
1582 83 4 5 7 18235 4.32898
