Seed  np arch1 arch2 arch3 chi2/dat duration
4887 77 8 4 4 502.272 0.0355625
4787 77 8 4 4 74.1813 0.0749053
7129 77 8 4 4 9.68856 4.23799
4659 77 8 4 4 126.558 0.355545
2174 77 8 4 4 87.2004 0.270302
2351 77 8 4 4 7581.81 0.0269418
2724 77 8 4 4 294.862 0.101304
268 77 8 4 4 110.489 3.67947
6993 77 8 4 4 4.80773 4.39127
7966 77 8 4 4 210.577 0.0629886
7416 77 8 4 4 99.5213 0.301079
9633 77 8 4 4 1130.81 0.102913
567 77 8 4 4 114.31 0.040588
5433 77 8 4 4 149.63 0.263411
2068 77 8 4 4 1673.77 4.0737
7789 77 8 4 4 90.4442 0.222869
2264 77 8 4 4 829.986 0.116594
7741 77 8 4 4 38.2762 4.57479
2860 77 8 4 4 368.471 4.63847
6792 77 8 4 4 159.605 0.171552
342 77 8 4 4 164.885 4.41547
6740 77 8 4 4 426.055 0.0394153
3637 77 8 4 4 376.264 0.0293795
3050 77 8 4 4 217.507 0.0315935
254 77 8 4 4 83.5038 4.36135
846 77 8 4 4 183.307 4.75745
5722 77 8 4 4 45.1409 4.33958
4709 77 8 4 4 583.314 0.0295458
3770 77 8 4 4 876.097 0.0785426
1086 77 8 4 4 104.722 0.0392173
2509 77 8 4 4 103.765 4.68335
94 77 8 4 4 18.9893 4.11171
1075 77 8 4 4 24.4766 3.85992
3381 77 8 4 4 71.7123 0.0824833
5583 77 8 4 4 1397.32 0.0441258
9792 77 8 4 4 368.165 0.131308
1352 77 8 4 4 213.913 0.0802397
8447 77 8 4 4 117.2 0.31151
5137 77 8 4 4 147.019 3.10906
7991 77 8 4 4 0.3406 4.34368
4432 77 8 4 4 101.683 0.207141
4199 77 8 4 4 1287.11 0.0247456
4668 77 8 4 4 0.737253 4.06263
2104 77 8 4 4 170.505 0.147942
2094 77 8 4 4 174.857 4.53413
3060 77 8 4 4 0.96982 4.03186
8507 77 8 4 4 85.8873 4.10049
8046 77 8 4 4 721.919 0.104843
917 77 8 4 4 4.68172 3.91103
4425 77 8 4 4 457.938 4.40538
2008 77 8 4 4 389.984 0.0437125
