Seed  np arch1 arch2 arch3 chi2/dat duration
1577 139 10 5 9 1.56867 5.41958
8106 139 10 5 9 100.612 7.37429
6414 139 10 5 9 0.414178 5.5074
8131 139 10 5 9 12.3376 5.27631
3949 139 10 5 9 3.15286 5.71805
740 139 10 5 9 68.4655 6.05322
767 139 10 5 9 29.2257 5.67448
4606 139 10 5 9 341.06 0.0513024
4461 139 10 5 9 18.9374 5.77614
5746 139 10 5 9 101.027 0.535269
6827 139 10 5 9 116.358 5.33936
1181 139 10 5 9 200.815 0.0383824
5871 139 10 5 9 0.561723 5.36184
4175 139 10 5 9 202.451 0.122927
6486 139 10 5 9 123.025 0.0700092
3924 139 10 5 9 36.4588 6.11901
1845 139 10 5 9 0.546291 5.90212
4666 139 10 5 9 3.4506 5.61448
4704 139 10 5 9 152.235 5.30622
7838 139 10 5 9 11.2105 5.76568
2750 139 10 5 9 0.468438 5.60445
5715 139 10 5 9 430.309 5.58986
5967 139 10 5 9 618.06 0.0953189
1042 139 10 5 9 81.2934 5.92231
2087 139 10 5 9 4542.57 6.03881
1644 139 10 5 9 164.568 0.238523
9987 139 10 5 9 42.0477 4.99903
8274 139 10 5 9 19.05 5.13653
1656 139 10 5 9 47.697 5.53108
4813 139 10 5 9 252.543 5.62927
4758 139 10 5 9 177.697 0.333025
3370 139 10 5 9 882.777 0.144683
3102 139 10 5 9 19.4778 5.27303
5626 139 10 5 9 994.566 0.776281
2956 139 10 5 9 1315.53 6.18272
9393 139 10 5 9 80.2661 5.15572
6667 139 10 5 9 15.6566 5.39459
902 139 10 5 9 146.915 5.05031
9819 139 10 5 9 3.15732 5.48052
3531 139 10 5 9 96.2849 0.113382
1012 139 10 5 9 9.61561 5.42906
5029 139 10 5 9 22.1265 5.43391
1629 139 10 5 9 31.5091 5.59368
1075 139 10 5 9 14.188 5.20157
8301 139 10 5 9 114.042 6.0786
5999 139 10 5 9 69.1889 0.263316
3273 139 10 5 9 25.217 5.17316
9596 139 10 5 9 2.95974 5.24845
6519 139 10 5 9 319.657 6.22362
2573 139 10 5 9 493.515 0.189694
2084 139 10 5 9 0.70123 5.72836
