Seed  np arch1 arch2 arch3 chi2/dat duration
6271 227 10 10 8 128.08 0.229752
6932 227 10 10 8 160.539 0.132702
8246 227 10 10 8 0.607222 8.6897
7361 227 10 10 8 92.2867 0.172275
1971 227 10 10 8 241.401 9.24406
1380 227 10 10 8 49.6126 8.88951
5022 227 10 10 8 0.527082 8.27684
908 227 10 10 8 9.72257 9.0065
7311 227 10 10 8 127.274 1.64078
7662 227 10 10 8 0.205717 8.82574
806 227 10 10 8 0.7492 8.16834
2673 227 10 10 8 3.80587 8.26482
6938 227 10 10 8 560.22 0.187878
5958 227 10 10 8 14.7834 8.21761
4270 227 10 10 8 7664.21 0.0810283
4784 227 10 10 8 18.6939 8.581
1972 227 10 10 8 38.2175 8.13651
6787 227 10 10 8 90.6252 0.287939
5169 227 10 10 8 167.012 9.234
1128 227 10 10 8 24.8212 8.93346
4546 227 10 10 8 6.66241 9.56109
3541 227 10 10 8 0.470131 8.39611
444 227 10 10 8 1.26311 8.88757
6292 227 10 10 8 748.908 0.121552
8441 227 10 10 8 27.7199 8.6221
1427 227 10 10 8 0.639619 8.73347
1838 227 10 10 8 155.178 8.30856
4786 227 10 10 8 160.241 8.54073
5953 227 10 10 8 0.456509 8.52585
890 227 10 10 8 3.21329 8.8569
452 227 10 10 8 113.819 8.50217
4306 227 10 10 8 291.247 8.87467
2011 227 10 10 8 2.1337 8.38891
7434 227 10 10 8 7.36211 8.73744
1863 227 10 10 8 0.757897 8.89451
73 227 10 10 8 1.38101 8.8329
2266 227 10 10 8 244.431 8.29761
6319 227 10 10 8 5.66814 9.18617
6401 227 10 10 8 1.09937 9.07406
9764 227 10 10 8 234.827 0.161207
3310 227 10 10 8 315.327 9.33773
122 227 10 10 8 120.747 8.81955
5176 227 10 10 8 989.641 8.51171
6180 227 10 10 8 0.509407 8.84146
6933 227 10 10 8 10839.5 0.0753417
1749 227 10 10 8 605.105 8.10293
8452 227 10 10 8 33.9112 8.17509
9164 227 10 10 8 184.763 0.102454
9192 227 10 10 8 54.6673 8.78993
6334 227 10 10 8 0.995572 8.63418
4305 227 10 10 8 343.965 1.04154
