Seed  np arch1 arch2 arch3 chi2/dat duration
2500 118 8 5 8 354.149 4.42352
1411 118 8 5 8 61.513 5.47283
3130 118 8 5 8 44.4562 0.212655
937 118 8 5 8 159.176 4.90282
4589 118 8 5 8 1.63344 6.78824
2931 118 8 5 8 56.5884 5.49155
5521 118 8 5 8 4303.08 0.812674
9511 118 8 5 8 20.1338 4.946
9390 118 8 5 8 1.30363 4.68374
9083 118 8 5 8 0.689093 4.72075
713 118 8 5 8 0.436836 5.11213
9070 118 8 5 8 10.7491 4.84038
7845 118 8 5 8 622.43 0.0290802
3816 118 8 5 8 352.691 5.30228
2534 118 8 5 8 40.0369 0.327545
9647 118 8 5 8 126.578 4.96043
8510 118 8 5 8 5.63748 5.16303
124 118 8 5 8 99.3932 5.01869
8524 118 8 5 8 1318.59 4.80857
8488 118 8 5 8 0.61094 5.13398
3495 118 8 5 8 75.9372 0.0297277
60 118 8 5 8 236.337 5.26401
6924 118 8 5 8 35.8228 5.01132
3676 118 8 5 8 0.761861 4.58542
2918 118 8 5 8 26.3203 4.95247
340 118 8 5 8 24.2861 5.15347
8497 118 8 5 8 15.3566 4.64679
1217 118 8 5 8 297.416 0.273743
351 118 8 5 8 40.7745 4.95709
8772 118 8 5 8 6.98071 5.24054
4208 118 8 5 8 345.019 5.08497
9398 118 8 5 8 230.781 0.0596421
1763 118 8 5 8 220.213 4.73793
4328 118 8 5 8 70.1696 4.62151
8087 118 8 5 8 51.0985 4.72571
8628 118 8 5 8 13.5275 5.25139
3224 118 8 5 8 956.259 0.107066
1339 118 8 5 8 0.238958 5.23308
9819 118 8 5 8 0.417793 4.7095
6716 118 8 5 8 16.2438 4.43434
1160 118 8 5 8 41.6483 4.39321
2515 118 8 5 8 951.447 0.0546672
5871 118 8 5 8 31.6657 4.92673
62 118 8 5 8 65.8876 4.59013
3804 118 8 5 8 25.4128 4.58526
2869 118 8 5 8 133.191 0.107217
9650 118 8 5 8 14.6143 4.9401
5053 118 8 5 8 142.634 4.99445
2776 118 8 5 8 400.705 0.122676
2944 118 8 5 8 201.248 0.0285403
4275 118 8 5 8 0.351854 5.08096
