Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
249 201 6 6 8 9 249126 2.18595
2923 201 6 6 8 9 9896.03 2.21345
753 201 6 6 8 9 4517.09 1019.52
5236 201 6 6 8 9 92930.2 2.20778
8745 201 6 6 8 9 1.07861 823.5
6321 201 6 6 8 9 1.05421e+06 2.2974
6844 201 6 6 8 9 581015 3.23755
8830 201 6 6 8 9 565457 2.1699
7866 201 6 6 8 9 6.51738e+06 3.23442
2058 201 6 6 8 9 215845 2.1632
7572 201 6 6 8 9 810057 2.22232
4218 201 6 6 8 9 139813 2.38696
3769 201 6 6 8 9 796319 2.17227
4194 201 6 6 8 9 5943.61 13.2887
1646 201 6 6 8 9 7.82697e+07 2.21049
8472 201 6 6 8 9 1.10357e+06 2.23538
7437 201 6 6 8 9 20650.2 2.25924
9633 201 6 6 8 9 414797 3.41159
1958 201 6 6 8 9 19074.8 2.21919
9395 201 6 6 8 9 132750 2.20555
396 201 6 6 8 9 831147 2.17381
4359 201 6 6 8 9 900910 2.26238
8883 201 6 6 8 9 3.85939e+07 3.59433
6765 201 6 6 8 9 7.81713e+06 18.69
3456 201 6 6 8 9 143703 3.34973
816 201 6 6 8 9 467317 2.18969
6693 201 6 6 8 9 1.47704e+06 2.21696
1790 201 6 6 8 9 1979.51 20.8404
529 201 6 6 8 9 2.64703e+07 2.25161
84 201 6 6 8 9 77404.2 2.1893
6490 201 6 6 8 9 108973 4.40247
1108 201 6 6 8 9 1.0306e+06 2.20711
1055 201 6 6 8 9 557.783 945.121
4062 201 6 6 8 9 4143.77 42.8762
2180 201 6 6 8 9 1.87788e+06 2.15732
9717 201 6 6 8 9 3.90526e+06 3.26628
1844 201 6 6 8 9 83670.6 2.20452
2545 201 6 6 8 9 12411.6 3.46196
3450 201 6 6 8 9 89504.1 2.22208
4645 201 6 6 8 9 367458 2.17094
5455 201 6 6 8 9 71516.3 2.19361
7524 201 6 6 8 9 16670.2 3.34965
9139 201 6 6 8 9 390290 2.18246
4041 201 6 6 8 9 37268.4 2.17686
6991 201 6 6 8 9 3.33135e+07 163.747
1478 201 6 6 8 9 625102 12.1044
3535 201 6 6 8 9 920598 3.2464
1096 201 6 6 8 9 340133 2.18077
3750 201 6 6 8 9 77150.6 2.33375
9783 201 6 6 8 9 309046 2.17668
4053 201 6 6 8 9 338383 2.2069
