Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4319 137 4 6 6 7 2253.97 2.32285
4665 137 4 6 6 7 260291 2.30269
1929 137 4 6 6 7 275.23 590.713
4827 137 4 6 6 7 396292 1.49759
5610 137 4 6 6 7 1.48224e+06 1.45827
3048 137 4 6 6 7 2.58119e+08 2.16623
8177 137 4 6 6 7 92747.8 8.88324
1294 137 4 6 6 7 142748 1.4679
268 137 4 6 6 7 869163 1.47126
6216 137 4 6 6 7 56565.9 2.18475
7320 137 4 6 6 7 11945.7 1.52859
7512 137 4 6 6 7 1.67027e+07 2.2916
7540 137 4 6 6 7 500.679 504.067
502 137 4 6 6 7 154731 1.48092
7357 137 4 6 6 7 2.1716e+06 1.47397
8164 137 4 6 6 7 349317 1.46584
959 137 4 6 6 7 3037.58 17.7091
3412 137 4 6 6 7 2.27608e+06 1.53056
7267 137 4 6 6 7 164561 2.25181
506 137 4 6 6 7 11815.8 2.2914
8491 137 4 6 6 7 38935.9 1.45314
2903 137 4 6 6 7 94702.5 1.47119
6434 137 4 6 6 7 66035.4 2.22709
1500 137 4 6 6 7 63103.4 1.5016
9491 137 4 6 6 7 1.33573e+07 2.17854
9293 137 4 6 6 7 302713 1.45835
9016 137 4 6 6 7 1.27229e+06 1.47044
97 137 4 6 6 7 172128 1.44741
1765 137 4 6 6 7 5.88115e+07 1.48345
1444 137 4 6 6 7 2.12086e+06 2.18164
7318 137 4 6 6 7 194584 1.47921
5276 137 4 6 6 7 28685.9 2.18408
2744 137 4 6 6 7 28920.2 49.9451
5427 137 4 6 6 7 289980 2.29229
5427 137 4 6 6 7 289980 2.29119
2054 137 4 6 6 7 202.866 505.174
9169 137 4 6 6 7 73873.7 2.31975
4337 137 4 6 6 7 5604.39 7.47274
5508 137 4 6 6 7 56559.3 1.46758
5184 137 4 6 6 7 200103 2.24396
3962 137 4 6 6 7 245310 38.123
364 137 4 6 6 7 25947.2 1.4651
6697 137 4 6 6 7 1.22728e+06 1.46962
2770 137 4 6 6 7 46655.1 1.46001
7304 137 4 6 6 7 62169.4 2.1949
5007 137 4 6 6 7 94076.9 276.447
1147 137 4 6 6 7 1.05402e+07 1.48042
3492 137 4 6 6 7 22274.5 2.19431
3088 137 4 6 6 7 935605 2.16822
5938 137 4 6 6 7 79142 1.53659
6914 137 4 6 6 7 3936.84 2.37651
