Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
1312 181 5 7 7 8 618844 2.00728
4332 181 5 7 7 8 62987.4 2.01735
5377 181 5 7 7 8 1.21437e+06 3.10964
488 181 5 7 7 8 286851 1.9798
2702 181 5 7 7 8 82021.9 3.02134
554 181 5 7 7 8 16138.4 3.10281
3963 181 5 7 7 8 584946 1.98668
862 181 5 7 7 8 7.76744e+07 1.94586
2028 181 5 7 7 8 1.34744e+06 2.00387
3497 181 5 7 7 8 1.80363e+06 2.00292
6902 181 5 7 7 8 412011 1.96296
5654 181 5 7 7 8 56183.3 1.98838
159 181 5 7 7 8 108158 3.06531
9459 181 5 7 7 8 3.16178e+06 3.02584
2888 181 5 7 7 8 6.0191e+06 2.03702
9487 181 5 7 7 8 27534.1 2.20089
1298 181 5 7 7 8 208877 2.08946
349 181 5 7 7 8 141372 2.93957
5408 181 5 7 7 8 2.89075e+06 2.01778
2610 181 5 7 7 8 1.23567e+08 1.94371
8389 181 5 7 7 8 200852 1.98999
5833 181 5 7 7 8 285460 67.3948
3738 181 5 7 7 8 245849 2.14268
5237 181 5 7 7 8 2.91394e+06 3.12634
1753 181 5 7 7 8 909321 3.08645
4409 181 5 7 7 8 259959 3.35806
4831 181 5 7 7 8 219596 2.79002
6656 181 5 7 7 8 3.53858e+06 2.39814
491 181 5 7 7 8 0.930101 1266.1
9805 181 5 7 7 8 722611 4.58876
544 181 5 7 7 8 177768 2.42822
4546 181 5 7 7 8 3.40649e+06 4.99798
2337 181 5 7 7 8 2.8075e+08 5.83055
8532 181 5 7 7 8 568663 5.71068
847 181 5 7 7 8 3.27938e+07 3.43637
3427 181 5 7 7 8 1.57276e+06 3.90299
8125 181 5 7 7 8 356927 2.86065
3312 181 5 7 7 8 290240 4.36789
7136 181 5 7 7 8 6.70321e+06 3.20544
2557 181 5 7 7 8 59700.4 3.35493
2788 181 5 7 7 8 459847 4.75582
499 181 5 7 7 8 107889 3.61306
7703 181 5 7 7 8 808844 4.09665
6790 181 5 7 7 8 1.1597e+09 5.84258
250 181 5 7 7 8 4.24964e+06 3.64118
7005 181 5 7 7 8 33656.4 6.56652
5720 181 5 7 7 8 7.45678e+06 6.16406
8430 181 5 7 7 8 443472 5.24541
6742 181 5 7 7 8 342841 3.90956
7125 181 5 7 7 8 3470.22 21.7956
2748 181 5 7 7 8 693975 5.72981
