Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9001 229 4 8 9 9 1301.11 2.51029
9596 229 4 8 9 9 735291 3.78609
7887 229 4 8 9 9 5814.21 21.3425
5895 229 4 8 9 9 164817 2.495
392 229 4 8 9 9 409356 2.50629
2594 229 4 8 9 9 455709 2.47627
2262 229 4 8 9 9 8.70217e+06 2.49884
4429 229 4 8 9 9 41955.1 2.6314
6418 229 4 8 9 9 189064 2.64582
5880 229 4 8 9 9 62385.9 3.7829
1068 229 4 8 9 9 691765 53.5637
9106 229 4 8 9 9 2.97491e+06 2.49732
9324 229 4 8 9 9 61516 2.50625
3313 229 4 8 9 9 5.20832e+06 3.71449
3960 229 4 8 9 9 1.55494e+06 3.84684
5228 229 4 8 9 9 316880 28.9288
7712 229 4 8 9 9 539891 2.52498
4662 229 4 8 9 9 209786 81.6706
3292 229 4 8 9 9 7340.88 3.87857
3550 229 4 8 9 9 28289.1 2.49077
5922 229 4 8 9 9 13014.6 2.51271
3668 229 4 8 9 9 1.47547e+06 16.3965
7167 229 4 8 9 9 119741 636.357
1003 229 4 8 9 9 2.11493e+06 33.6131
8376 229 4 8 9 9 216709 3.83903
4044 229 4 8 9 9 544124 2.48009
5076 229 4 8 9 9 1.7756e+06 2.50264
6285 229 4 8 9 9 658534 38.9015
1727 229 4 8 9 9 12171.7 13.9181
6659 229 4 8 9 9 51123.5 3.7393
6798 229 4 8 9 9 843192 2.54465
4034 229 4 8 9 9 601415 3.71277
4972 229 4 8 9 9 8.72849 794.514
1081 229 4 8 9 9 1.76131e+08 2.52343
6588 229 4 8 9 9 545089 3.71069
4190 229 4 8 9 9 932711 2.51837
1162 229 4 8 9 9 22728.4 2.50273
9033 229 4 8 9 9 1.54699e+06 2.50707
8219 229 4 8 9 9 472177 44.8849
7137 229 4 8 9 9 690.664 989.927
7286 229 4 8 9 9 3.15373e+06 2.5124
1999 229 4 8 9 9 729694 2.54288
7980 229 4 8 9 9 735239 2.48047
9764 229 4 8 9 9 1.40947e+06 2.51014
1764 229 4 8 9 9 0.937753 1106.85
7032 229 4 8 9 9 3098.05 2.62138
9672 229 4 8 9 9 4.43094e+06 2.54358
7602 229 4 8 9 9 80320.6 2.52477
8854 229 4 8 9 9 265325 3.85591
2389 229 4 8 9 9 71413.3 3.95625
7053 229 4 8 9 9 6.92402e+06 2.50833
