Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
7676 79 4 4 4 5 4974.77 1.25343
5892 79 4 4 4 5 76567.4 0.822339
1553 79 4 4 4 5 59872 0.87824
1109 79 4 4 4 5 719640 0.903434
8981 79 4 4 4 5 346477 0.817587
1694 79 4 4 4 5 224013 1.27552
4161 79 4 4 4 5 1.87085e+06 1.25268
1442 79 4 4 4 5 7640.69 5.86151
8485 79 4 4 4 5 1.53335e+09 0.805173
296 79 4 4 4 5 885235 0.815849
2138 79 4 4 4 5 18042.7 0.845745
1851 79 4 4 4 5 47876.2 0.844173
3004 79 4 4 4 5 146877 0.819011
1761 79 4 4 4 5 3016.19 1.32992
1536 79 4 4 4 5 53440 0.812514
8755 79 4 4 4 5 2.15676e+06 0.811769
1730 79 4 4 4 5 122375 0.807967
625 79 4 4 4 5 929414 0.818777
274 79 4 4 4 5 536968 1.21406
4411 79 4 4 4 5 4913.89 1.38301
8911 79 4 4 4 5 546775 0.826629
1960 79 4 4 4 5 4170.56 1.3003
1503 79 4 4 4 5 95593.9 1.2087
1549 79 4 4 4 5 21144.4 0.847008
8627 79 4 4 4 5 152737 1.20915
9771 79 4 4 4 5 35739.3 0.818278
2057 79 4 4 4 5 599340 0.811914
2637 79 4 4 4 5 2.43097e+06 0.806001
484 79 4 4 4 5 278211 0.815128
7206 79 4 4 4 5 83499 1.28617
8863 79 4 4 4 5 30106.2 0.894402
3006 79 4 4 4 5 2.99945e+06 0.806899
8078 79 4 4 4 5 11492.8 0.856043
2586 79 4 4 4 5 743659 0.829524
9095 79 4 4 4 5 67749.2 0.817109
2300 79 4 4 4 5 7.42548e+06 0.805572
3160 79 4 4 4 5 90970.4 0.826321
3444 79 4 4 4 5 52920.9 0.811701
9148 79 4 4 4 5 4.19988e+08 1.22074
3959 79 4 4 4 5 1.80807e+06 0.828806
4908 79 4 4 4 5 1.45727e+07 1.21663
1006 79 4 4 4 5 7.65617e+06 1.21441
9014 79 4 4 4 5 2.51828e+06 0.806031
1457 79 4 4 4 5 1.01453e+06 0.817471
5581 79 4 4 4 5 5.53046e+06 0.819296
6791 79 4 4 4 5 211065 1.21238
7765 79 4 4 4 5 30682.1 0.874826
1204 79 4 4 4 5 1510.62 0.844957
4031 79 4 4 4 5 434741 0.81952
4534 79 4 4 4 5 150931 0.806308
5676 79 4 4 4 5 260724 0.809577
