Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9142 113 4 5 5 7 2.20166e+07 1.21719
4153 113 4 5 5 7 25736 1.8876
2201 113 4 5 5 7 1708.01 469.434
1271 113 4 5 5 7 56237.9 1.2535
6463 113 4 5 5 7 176495 1.2176
2195 113 4 5 5 7 26357.4 1.21418
2569 113 4 5 5 7 2.82407e+07 1.19193
1860 113 4 5 5 7 197395 1.78627
3023 113 4 5 5 7 904929 1.19419
2431 113 4 5 5 7 9311.93 2.60038
2287 113 4 5 5 7 15828.5 4.37563
9642 113 4 5 5 7 34208.1 1.21595
1694 113 4 5 5 7 1.02908e+06 2.26886
1358 113 4 5 5 7 115.077 462.28
522 113 4 5 5 7 1193.48 526.675
1367 113 4 5 5 7 87761.3 1.19162
3628 113 4 5 5 7 2.25541e+06 1.21963
1917 113 4 5 5 7 68836.5 1.20713
6927 113 4 5 5 7 5.39842e+07 1.78832
7369 113 4 5 5 7 174561 3.17702
910 113 4 5 5 7 4.88897e+06 1.25292
2840 113 4 5 5 7 641001 98.0963
1618 113 4 5 5 7 2077.21 20.5532
175 113 4 5 5 7 2.90179e+06 1.22317
7797 113 4 5 5 7 31347.8 111.334
9781 113 4 5 5 7 1.19803e+06 1.20817
7302 113 4 5 5 7 1.52646e+06 1.22156
8168 113 4 5 5 7 63449.3 1.19372
7416 113 4 5 5 7 131011 1.21821
3726 113 4 5 5 7 34616.2 1.2665
1192 113 4 5 5 7 272544 1.21051
5835 113 4 5 5 7 2507.48 1.80258
3186 113 4 5 5 7 788506 1.21602
543 113 4 5 5 7 83396.8 1.21839
6245 113 4 5 5 7 1.67977e+06 1.21102
6421 113 4 5 5 7 5.47788e+06 1.23952
9342 113 4 5 5 7 1.43809e+06 1.21219
1548 113 4 5 5 7 576854 1.20789
6213 113 4 5 5 7 1.95654e+08 1.84482
6505 113 4 5 5 7 30722.8 1.94863
8173 113 4 5 5 7 319595 1.79207
6852 113 4 5 5 7 3750.91 506.065
499 113 4 5 5 7 91171.7 1.21317
6212 113 4 5 5 7 37912.5 1.32363
748 113 4 5 5 7 567749 1.20183
6737 113 4 5 5 7 1.88792e+09 1.78185
2457 113 4 5 5 7 451153 1.19403
7513 113 4 5 5 7 2.43271e+06 1.22246
502 113 4 5 5 7 178153 1.21902
9984 113 4 5 5 7 2678.17 2.57053
4690 113 4 5 5 7 141836 1.22606
