Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4120 190 5 7 7 9 1629.47 20.6211
2981 190 5 7 7 9 171363 4.2725
1685 190 5 7 7 9 2.40913e+07 5.82865
6009 190 5 7 7 9 4.91313e+06 5.88744
6408 190 5 7 7 9 1.34443e+07 4.13945
957 190 5 7 7 9 630767 4.04579
9988 190 5 7 7 9 86418.8 3.26346
33 190 5 7 7 9 1354.86 1581.63
4906 190 5 7 7 9 1.74338e+06 6.16874
4295 190 5 7 7 9 27495.7 4.53579
2945 190 5 7 7 9 1.24969e+06 6.14816
7273 190 5 7 7 9 9.186e+06 6.42565
907 190 5 7 7 9 2.17695e+06 3.99281
5304 190 5 7 7 9 923432 6.59294
6028 190 5 7 7 9 59319.1 5.47625
1166 190 5 7 7 9 2.15608e+06 3.81758
2037 190 5 7 7 9 605782 4.19257
7672 190 5 7 7 9 9793.23 3.76938
3076 190 5 7 7 9 535094 3.7295
927 190 5 7 7 9 119959 5.43786
8829 190 5 7 7 9 220123 3.94855
995 190 5 7 7 9 1486.75 6.00193
4955 190 5 7 7 9 15422.9 58.6559
8766 190 5 7 7 9 2.7269e+06 6.27732
5485 190 5 7 7 9 104679 4.90079
7125 190 5 7 7 9 1.06942e+06 6.85364
1729 190 5 7 7 9 505878 9.84974
1549 190 5 7 7 9 302122 6.79947
7087 190 5 7 7 9 949996 4.98193
6836 190 5 7 7 9 359488 5.40182
1046 190 5 7 7 9 4.66696e+06 7.34584
6045 190 5 7 7 9 329545 585.019
5505 190 5 7 7 9 430114 3.4803
5221 190 5 7 7 9 57148.6 2.94111
7383 190 5 7 7 9 4.84034e+06 3.29157
5239 190 5 7 7 9 2174.29 16.024
5440 190 5 7 7 9 88292.9 4.40712
1721 190 5 7 7 9 3.06128e+06 35.8142
565 190 5 7 7 9 66948.7 5.31452
407 190 5 7 7 9 324298 5.96516
6615 190 5 7 7 9 184571 3.49955
7039 190 5 7 7 9 3736.01 3.56251
7544 190 5 7 7 9 1.19617e+07 178.327
3124 190 5 7 7 9 5.98941e+06 5.66083
65 190 5 7 7 9 1.39062e+07 6.25922
9546 190 5 7 7 9 1.24294e+09 6.07435
2594 190 5 7 7 9 215874 4.63752
3376 190 5 7 7 9 40633.2 4.4268
157 190 5 7 7 9 188801 3.69501
4989 190 5 7 7 9 1.00666e+06 3.66245
9589 190 5 7 7 9 6.53411e+06 5.09293
