Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4865 106 5 5 5 5 1.54045e+07 1.11862
3813 106 5 5 5 5 9.56338e+07 1.71789
3894 106 5 5 5 5 23890.1 1.1149
5612 106 5 5 5 5 5587.23 9.03226
4013 106 5 5 5 5 63914.2 1.11845
3756 106 5 5 5 5 2.89932e+06 1.65194
2436 106 5 5 5 5 65765.4 1.11446
840 106 5 5 5 5 1299.92 1.15813
1716 106 5 5 5 5 1808.53 5.84647
9073 106 5 5 5 5 1528.15 3.42639
4874 106 5 5 5 5 247747 1.69811
1237 106 5 5 5 5 766571 1.11203
7034 106 5 5 5 5 6.84369e+07 1.65275
6069 106 5 5 5 5 42853.5 1.12146
1254 106 5 5 5 5 526807 1.12356
1091 106 5 5 5 5 30920.9 1.14339
5368 106 5 5 5 5 29585.1 1.11364
9503 106 5 5 5 5 276524 1.64913
9498 106 5 5 5 5 16881.7 1.1222
310 106 5 5 5 5 192703 1.12614
2469 106 5 5 5 5 524812 1.12048
2197 106 5 5 5 5 191007 1.11605
5300 106 5 5 5 5 42124.8 1.09769
8181 106 5 5 5 5 455668 1.1191
2511 106 5 5 5 5 61557.8 1.10367
8033 106 5 5 5 5 88001.6 1.6875
5666 106 5 5 5 5 346438 1.73641
2387 106 5 5 5 5 466337 1.71531
7172 106 5 5 5 5 228454 1.12232
1684 106 5 5 5 5 1560.68 486.303
8973 106 5 5 5 5 317365 1.11229
217 106 5 5 5 5 0.947151 502.088
3742 106 5 5 5 5 128600 1.10864
5677 106 5 5 5 5 88757.7 1.12227
9584 106 5 5 5 5 102277 1.69346
2783 106 5 5 5 5 22012.7 1.13061
1861 106 5 5 5 5 477767 1.10018
419 106 5 5 5 5 41420.4 1.22051
7102 106 5 5 5 5 634.792 2.33683
4686 106 5 5 5 5 705713 1.14071
8176 106 5 5 5 5 20497.7 1.11834
4746 106 5 5 5 5 142033 1.12107
6717 106 5 5 5 5 2.73714e+06 1.11593
298 106 5 5 5 5 10851.7 1.78358
7330 106 5 5 5 5 307356 1.12528
6928 106 5 5 5 5 123893 1.11544
6118 106 5 5 5 5 1.773e+07 1.10689
8103 106 5 5 5 5 425976 1.13604
2252 106 5 5 5 5 2.88208e+06 1.11328
3553 106 5 5 5 5 231361 1.78987
5948 106 5 5 5 5 523372 1.1147
