Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
5886 226 6 7 8 10 206616 2.4864
5834 226 6 7 8 10 1460.53 2.52632
6861 226 6 7 8 10 60927.9 2.57442
4991 226 6 7 8 10 1.73286e+06 3.7149
2393 226 6 7 8 10 594.136 1001.82
1900 226 6 7 8 10 565797 3.64582
4871 226 6 7 8 10 16163.9 3.71351
9386 226 6 7 8 10 253331 2.47336
4190 226 6 7 8 10 482899 2.47766
2652 226 6 7 8 10 8.09456e+06 3.75988
8605 226 6 7 8 10 1.4178e+07 215.622
3046 226 6 7 8 10 13.2124 805.025
3675 226 6 7 8 10 2049.71 16.2783
7242 226 6 7 8 10 351279 3.80443
3039 226 6 7 8 10 3.76204e+06 2.45445
5837 226 6 7 8 10 1.32336e+07 2.46937
7416 226 6 7 8 10 169609 3.65972
768 226 6 7 8 10 11934 605.861
818 226 6 7 8 10 602863 2.4675
8812 226 6 7 8 10 8.1809e+06 2.43256
1534 226 6 7 8 10 3.41634e+06 2.48569
6553 226 6 7 8 10 30323.6 2.48877
1629 226 6 7 8 10 0.936965 1142.94
1850 226 6 7 8 10 57913.8 2.4622
2608 226 6 7 8 10 6.25847e+06 3.64387
817 226 6 7 8 10 137525 2.48419
3008 226 6 7 8 10 77718 2.48441
6833 226 6 7 8 10 45315.4 34.9539
296 226 6 7 8 10 1.81701e+06 3.74368
9298 226 6 7 8 10 116196 2.48467
8518 226 6 7 8 10 3776.23 975.072
7697 226 6 7 8 10 320392 3.66852
5854 226 6 7 8 10 2185.85 18.7036
111 226 6 7 8 10 275435 2.43539
5630 226 6 7 8 10 1.92765e+07 63.2273
8651 226 6 7 8 10 1.23732e+06 2.43451
3008 226 6 7 8 10 77718 2.48017
1484 226 6 7 8 10 693034 2.47576
331 226 6 7 8 10 5217.42 57.9447
4112 226 6 7 8 10 3.71497e+06 2.47697
3810 226 6 7 8 10 281205 2.46876
1518 226 6 7 8 10 331629 3.75764
5707 226 6 7 8 10 2627.95 38.1683
3620 226 6 7 8 10 19303.5 2.44928
3088 226 6 7 8 10 982053 2.46622
7713 226 6 7 8 10 31961 3.64172
6633 226 6 7 8 10 4665.45 38.1172
2697 226 6 7 8 10 4.12072e+08 2.47408
3493 226 6 7 8 10 24359.2 2.52793
5120 226 6 7 8 10 3.35118e+06 2.47197
1537 226 6 7 8 10 383633 2.47215
