Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6367 244 6 7 9 10 45796.6 41.5006
7276 244 6 7 9 10 14180 2.65726
1005 244 6 7 9 10 287776 2.62915
1399 244 6 7 9 10 5.70808e+06 2.63021
9337 244 6 7 9 10 4.00758e+06 3.91923
1873 244 6 7 9 10 5.74198e+06 3.91673
7983 244 6 7 9 10 1.88997e+06 2.67108
7905 244 6 7 9 10 96068.7 2.69633
748 244 6 7 9 10 1.16885e+06 2.66432
5401 244 6 7 9 10 61812 283.123
4906 244 6 7 9 10 2.40786e+06 3.9189
8444 244 6 7 9 10 774052 3.91967
5543 244 6 7 9 10 900011 2.65769
8449 244 6 7 9 10 529.68 1269.52
5708 244 6 7 9 10 79584.3 4.84693
2810 244 6 7 9 10 7998.3 413.746
7527 244 6 7 9 10 48919.2 2.6326
9546 244 6 7 9 10 2.1613e+09 3.94895
2674 244 6 7 9 10 396265 477.569
8634 244 6 7 9 10 186397 2.74874
9505 244 6 7 9 10 377180 2.64259
8461 244 6 7 9 10 454776 2.68941
5898 244 6 7 9 10 281618 4.16841
3993 244 6 7 9 10 7.46883e+07 2.66058
5015 244 6 7 9 10 3.33827e+06 2.67363
4812 244 6 7 9 10 387260 2.74129
2287 244 6 7 9 10 5881.17 2.68057
9720 244 6 7 9 10 5.84814e+06 3.91947
5786 244 6 7 9 10 32261.7 3.99938
6948 244 6 7 9 10 1.06011e+06 2.62322
475 244 6 7 9 10 1.28525e+06 2.67025
504 244 6 7 9 10 105148 2.61171
4389 244 6 7 9 10 58450.5 2.63451
7420 244 6 7 9 10 1.16424e+06 2.6158
114 244 6 7 9 10 7.49078e+06 2.67442
222 244 6 7 9 10 555443 2.65149
9285 244 6 7 9 10 914360 3.92584
7082 244 6 7 9 10 695.319 68.6049
9055 244 6 7 9 10 138963 2.69308
2466 244 6 7 9 10 857565 2.66404
432 244 6 7 9 10 1.1576e+06 2.65027
4784 244 6 7 9 10 1.47813e+13 3.93191
4623 244 6 7 9 10 1.96399e+06 2.69755
798 244 6 7 9 10 830461 2.65388
1714 244 6 7 9 10 7289.91 2.67782
4232 244 6 7 9 10 1.35722e+07 2.63748
6944 244 6 7 9 10 146136 3.96581
1299 244 6 7 9 10 99073.2 2.73736
7045 244 6 7 9 10 1.52325e+06 2.67291
3025 244 6 7 9 10 57277.8 4.12276
8335 244 6 7 9 10 224588 2.64448
