Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9511 149 4 4 8 8 212458 1.60841
7653 149 4 4 8 8 0.922442 728.048
5820 149 4 4 8 8 36294.9 1.66847
6009 149 4 4 8 8 7355.12 635.773
6803 149 4 4 8 8 8.57081e+07 1.59294
3115 149 4 4 8 8 816955 1.62974
7879 149 4 4 8 8 1.18846e+07 1.61476
6249 149 4 4 8 8 1.64501e+06 1.62001
5907 149 4 4 8 8 9.72233e+06 2.46487
8887 149 4 4 8 8 132956 1.70327
1925 149 4 4 8 8 169902 1.60965
2889 149 4 4 8 8 857927 1.61858
6407 149 4 4 8 8 214746 49.0961
8458 149 4 4 8 8 146106 1.57862
5848 149 4 4 8 8 4.41231e+06 1.60511
8150 149 4 4 8 8 91952.8 69.2215
7518 149 4 4 8 8 1.34979e+06 451.087
9453 149 4 4 8 8 21632.1 1.80488
4917 149 4 4 8 8 20728.8 39.5339
463 149 4 4 8 8 1.33264e+07 2.40365
1319 149 4 4 8 8 2.37762e+06 1.65726
5592 149 4 4 8 8 126176 1.60575
8555 149 4 4 8 8 2.3016e+07 2.38184
2804 149 4 4 8 8 1465.59 31.1999
4832 149 4 4 8 8 1.83788e+06 2.4812
894 149 4 4 8 8 2415.69 7.40263
7982 149 4 4 8 8 205423 1.60621
9978 149 4 4 8 8 3.63384e+06 1.58092
791 149 4 4 8 8 3021.53 2.50728
2761 149 4 4 8 8 1.81156e+06 1.60394
9937 149 4 4 8 8 517210 1.60309
6165 149 4 4 8 8 2.23216e+06 1.61935
6820 149 4 4 8 8 1.63813e+06 1.60628
7150 149 4 4 8 8 134086 1.61267
7000 149 4 4 8 8 797649 2.37323
6423 149 4 4 8 8 12265.2 2.54991
2013 149 4 4 8 8 4.63363e+06 1.60832
1706 149 4 4 8 8 95356.3 1.58193
672 149 4 4 8 8 16233.2 629.188
5347 149 4 4 8 8 1.04969e+06 1.60006
638 149 4 4 8 8 10635.7 2.47853
5243 149 4 4 8 8 31625.8 1.61756
3281 149 4 4 8 8 421057 1.61449
8927 149 4 4 8 8 74.0241 551.973
218 149 4 4 8 8 995.21 642.761
9241 149 4 4 8 8 420172 35.25
2890 149 4 4 8 8 3.1324e+07 1.61602
4306 149 4 4 8 8 170271 1.58096
6183 149 4 4 8 8 46000.6 1.58109
4737 149 4 4 8 8 94671.6 1.58409
5955 149 4 4 8 8 22662.6 1.60266
