Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3131 287 7 9 9 10 26063.7 3.27325
3181 287 7 9 9 10 2260.72 16.1911
8622 287 7 9 9 10 817686 35.091
9773 287 7 9 9 10 31465.7 3.17504
7443 287 7 9 9 10 1.01179e+06 3.23485
6718 287 7 9 9 10 19225.7 4.70405
1137 287 7 9 9 10 64094.4 4.79684
886 287 7 9 9 10 9.9934e+06 4.78961
6981 287 7 9 9 10 0.942071 1358.38
7568 287 7 9 9 10 56430.9 3.29936
6455 287 7 9 9 10 147891 496.346
1650 287 7 9 9 10 63.6857 1316.27
4411 287 7 9 9 10 442755 3.21333
4920 287 7 9 9 10 50435.1 4.8981
4607 287 7 9 9 10 1.01209e+06 3.18798
2715 287 7 9 9 10 182438 3.21393
185 287 7 9 9 10 157325 3.20017
781 287 7 9 9 10 116778 1431.45
6487 287 7 9 9 10 18109 4.9844
7784 287 7 9 9 10 5.38123e+06 3.19512
1400 287 7 9 9 10 494516 3.76472
1126 287 7 9 9 10 772196 3.18675
89 287 7 9 9 10 1.03756e+06 3.25871
6476 287 7 9 9 10 1.33168e+06 3.16098
2062 287 7 9 9 10 1752.55 3.37998
9725 287 7 9 9 10 576790 6.74741
9539 287 7 9 9 10 4.95905e+06 3.18486
690 287 7 9 9 10 1.23181e+06 106.763
8280 287 7 9 9 10 8.21182e+06 3.15425
1941 287 7 9 9 10 338464 3.14439
2597 287 7 9 9 10 1.03102 1287.98
4078 287 7 9 9 10 24631.5 5.0752
8164 287 7 9 9 10 352912 3.14058
1245 287 7 9 9 10 147782 4.84867
9145 287 7 9 9 10 6.12812e+06 4.85458
1226 287 7 9 9 10 128569 3.16526
3679 287 7 9 9 10 1.53658e+06 393.137
8643 287 7 9 9 10 288345 3.14143
4377 287 7 9 9 10 5.27458e+06 129.503
6335 287 7 9 9 10 812190 222.617
786 287 7 9 9 10 7422.62 17.8721
7244 287 7 9 9 10 2.60217e+07 3.18488
1684 287 7 9 9 10 16.7316 1510.65
9660 287 7 9 9 10 221863 72.9627
990 287 7 9 9 10 342871 5.01749
7297 287 7 9 9 10 3.01173e+06 3.17815
5961 287 7 9 9 10 437152 3.19687
4917 287 7 9 9 10 42284.2 4.89194
1214 287 7 9 9 10 317633 4.71037
192 287 7 9 9 10 682155 292.27
8548 287 7 9 9 10 257.423 1247.02
