Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
2449 169 6 6 6 9 39055.2 1.82347
1619 169 6 6 6 9 730653 1.82515
6794 169 6 6 6 9 7.42972e+07 1.83351
149 169 6 6 6 9 8.55253e+06 1.83348
6684 169 6 6 6 9 1.59125e+06 2.69391
3062 169 6 6 6 9 5808.17 1.88956
1042 169 6 6 6 9 3127.1 7.32029
2168 169 6 6 6 9 868123 1.83815
798 169 6 6 6 9 930078 1.83799
3693 169 6 6 6 9 71492 1.88078
2233 169 6 6 6 9 5964.72 2.81787
2311 169 6 6 6 9 668930 1.80943
7682 169 6 6 6 9 754452 1.84412
22 169 6 6 6 9 829584 1.82115
67 169 6 6 6 9 29551.8 1.82512
2327 169 6 6 6 9 84271.8 114.669
3100 169 6 6 6 9 5.25218e+06 1.82747
4522 169 6 6 6 9 245497 18.5364
5763 169 6 6 6 9 3.19921e+06 599.084
5436 169 6 6 6 9 236785 1.83895
8921 169 6 6 6 9 2373.43 300.908
2084 169 6 6 6 9 264708 1.82318
4963 169 6 6 6 9 4.88865e+06 1.85814
7109 169 6 6 6 9 883271 1.8271
5022 169 6 6 6 9 135353 1.8413
3218 169 6 6 6 9 131388 1.81901
4607 169 6 6 6 9 876272 1.83479
2051 169 6 6 6 9 66054.2 2.70534
7809 169 6 6 6 9 71420.6 1.82841
198 169 6 6 6 9 310816 2.69706
9638 169 6 6 6 9 609315 1.82446
2137 169 6 6 6 9 488974 2.70953
7982 169 6 6 6 9 41780.6 2.81994
3419 169 6 6 6 9 4.83913e+06 2.86735
1582 169 6 6 6 9 1.70423e+06 1.81396
4100 169 6 6 6 9 19449.9 2.78212
6826 169 6 6 6 9 2.97372e+10 2.69864
865 169 6 6 6 9 1.8616e+06 1.80979
88 169 6 6 6 9 233425 1.83795
4128 169 6 6 6 9 2391.9 24.7458
527 169 6 6 6 9 3.25625e+07 1.82518
6683 169 6 6 6 9 5.80823e+06 1.80249
5104 169 6 6 6 9 1.07525e+08 1.79694
7773 169 6 6 6 9 4.77376e+06 2.70919
185 169 6 6 6 9 268353 1.81093
9720 169 6 6 6 9 7.12394e+06 2.70594
5167 169 6 6 6 9 43770.1 1.81264
1767 169 6 6 6 9 94491.4 1.82589
2155 169 6 6 6 9 2.35975e+06 1.81544
3913 169 6 6 6 9 427465 1.79793
9930 169 6 6 6 9 300168 1.92897
