Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3398 173 5 5 7 10 2.73534e+06 1.88892
2326 173 5 5 7 10 885603 1.88978
6128 173 5 5 7 10 939357 1.89141
7698 173 5 5 7 10 975608 1.86896
3932 173 5 5 7 10 5.54859e+06 1.89878
8850 173 5 5 7 10 327087 1.86844
6223 173 5 5 7 10 9.08017e+06 2.7673
6613 173 5 5 7 10 2.51428e+06 1.88015
5970 173 5 5 7 10 7.95781e+07 2.79705
2915 173 5 5 7 10 263524 2.95667
8773 173 5 5 7 10 21718.6 1.86794
1407 173 5 5 7 10 1.19503e+06 1.86834
721 173 5 5 7 10 22030.3 2.9057
6452 173 5 5 7 10 5.80826e+07 2.76602
5842 173 5 5 7 10 112767 1.89121
8048 173 5 5 7 10 9127.29 1.93494
932 173 5 5 7 10 3.54733e+07 1.89158
9549 173 5 5 7 10 3.19458e+06 1.86092
9745 173 5 5 7 10 14457.4 18.2071
5508 173 5 5 7 10 41890.6 2.83901
9454 173 5 5 7 10 23149.6 17.9782
1523 173 5 5 7 10 313718 1.87167
764 173 5 5 7 10 217252 1.9028
3832 173 5 5 7 10 1.28378e+08 1.89572
9448 173 5 5 7 10 9.35181e+06 6.66827
2156 173 5 5 7 10 52081.8 1.92089
1520 173 5 5 7 10 1.25391e+06 1.84889
5389 173 5 5 7 10 421801 1.86333
1086 173 5 5 7 10 552065 121.993
8232 173 5 5 7 10 1.87131e+06 1.87056
949 173 5 5 7 10 11161.5 1.94194
2134 173 5 5 7 10 1.75652e+10 2.77297
9281 173 5 5 7 10 19369.4 11.4494
3766 173 5 5 7 10 2.03311e+06 1.85312
3290 173 5 5 7 10 9.30534e+08 1.87351
3932 173 5 5 7 10 5.54859e+06 1.89307
57 173 5 5 7 10 137754 1.88204
222 173 5 5 7 10 614919 1.93416
827 173 5 5 7 10 16391.8 1.92228
7775 173 5 5 7 10 100688 2.86019
6048 173 5 5 7 10 269285 2.76917
1889 173 5 5 7 10 94683.2 1.87119
9098 173 5 5 7 10 4.82835e+06 1.90109
8100 173 5 5 7 10 2.15045e+06 3.46565
8366 173 5 5 7 10 21106.3 1.95959
298 173 5 5 7 10 136250 412.28
4347 173 5 5 7 10 390314 1.85955
4944 173 5 5 7 10 379106 1.86574
8123 173 5 5 7 10 223265 1.85582
395 173 5 5 7 10 97908.6 1.91298
4233 173 5 5 7 10 556.419 2.98145
