Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4979 208 7 7 7 9 1.66732e+06 2.23381
2911 208 7 7 7 9 2015.54 1014.44
4905 208 7 7 7 9 5.92772e+06 2.24073
3109 208 7 7 7 9 312067 2.24594
2613 208 7 7 7 9 81543.8 8.02373
6890 208 7 7 7 9 70679.9 2.24617
2302 208 7 7 7 9 77358.3 2.21495
2659 208 7 7 7 9 18692.1 89.9291
8000 208 7 7 7 9 1.52254e+06 3.33944
1579 208 7 7 7 9 928742 2.25197
3862 208 7 7 7 9 11346.7 2.29142
9816 208 7 7 7 9 59720.7 3.38419
2566 208 7 7 7 9 4.45901e+06 3.31818
930 208 7 7 7 9 491853 2.23982
3456 208 7 7 7 9 14311.4 10.2791
9087 208 7 7 7 9 4.32729e+07 2.25007
2022 208 7 7 7 9 15987.2 2.2657
627 208 7 7 7 9 111584 2.21661
5178 208 7 7 7 9 329040 4.64443
498 208 7 7 7 9 52721.7 2.238
6694 208 7 7 7 9 425755 3.40706
2076 208 7 7 7 9 4.73111e+06 2.24252
107 208 7 7 7 9 357821 3.43145
2206 208 7 7 7 9 44712.8 2.23265
6769 208 7 7 7 9 330709 208.457
2374 208 7 7 7 9 74237.5 2.20157
7101 208 7 7 7 9 1.37776e+06 2.21566
8589 208 7 7 7 9 1.86501e+08 3.29605
2257 208 7 7 7 9 574948 26.8003
7022 208 7 7 7 9 62701.3 2.22347
7321 208 7 7 7 9 259490 2.20167
1106 208 7 7 7 9 269199 399.095
4767 208 7 7 7 9 104562 7.95668
2084 208 7 7 7 9 246801 3.50228
1309 208 7 7 7 9 2.89777e+06 2.24015
6736 208 7 7 7 9 114053 3.58394
3315 208 7 7 7 9 6.2351e+06 2.20872
3580 208 7 7 7 9 153683 3.29903
8497 208 7 7 7 9 1.70741e+07 107.719
7867 208 7 7 7 9 373527 2.21082
7901 208 7 7 7 9 73779.6 344.872
7652 208 7 7 7 9 1.12367e+09 3.30685
567 208 7 7 7 9 46817 2.22077
1636 208 7 7 7 9 131000 2.24481
1520 208 7 7 7 9 1.41842e+06 3.29575
94 208 7 7 7 9 31166 2.26061
9383 208 7 7 7 9 40958.9 2.20374
4400 208 7 7 7 9 420234 2.2531
4565 208 7 7 7 9 655507 2.22736
930 208 7 7 7 9 491853 2.2265
1064 208 7 7 7 9 131686 30.3057
