Seed  np arch1 arch2 arch3 chi2/dat duration
8564 83 5 4 8 80378.3 0.716312
5390 83 5 4 8 70283.1 26.5694
5504 83 5 4 8 1298.19 273.465
179 83 5 4 8 199.352 224.905
3992 83 5 4 8 14154.7 1.47838
4624 83 5 4 8 4696.3 29.9364
1822 83 5 4 8 4645.99 2.23256
1537 83 5 4 8 360415 0.702572
2945 83 5 4 8 1.44029e+07 1.12235
7738 83 5 4 8 88558.1 0.72939
2738 83 5 4 8 431465 1.05917
8043 83 5 4 8 2623.66 11.4375
8943 83 5 4 8 70753.6 22.9483
2581 83 5 4 8 2.10067e+06 0.715348
5229 83 5 4 8 502203 1.04563
3624 83 5 4 8 98101.4 0.726228
1677 83 5 4 8 991446 0.717654
9044 83 5 4 8 227044 0.705137
9409 83 5 4 8 48913.4 0.710291
4240 83 5 4 8 0.949218 331.376
7077 83 5 4 8 1.7807e+08 1.05371
7274 83 5 4 8 191812 1.0571
5642 83 5 4 8 13609.7 1.13182
4230 83 5 4 8 4587.71 273.465
5340 83 5 4 8 1.02795e+06 1.06072
3292 83 5 4 8 124588 1.04033
1019 83 5 4 8 35157 8.67372
8648 83 5 4 8 62215.3 0.769512
8626 83 5 4 8 4476.55 0.748961
2315 83 5 4 8 4625.13 1.50223
1832 83 5 4 8 0.958716 324.876
6409 83 5 4 8 75845.6 2.24619
4097 83 5 4 8 191205 1.08536
5049 83 5 4 8 237864 0.712097
5756 83 5 4 8 58653.3 108.883
5722 83 5 4 8 16070.8 1.04999
6887 83 5 4 8 311417 1.05969
3516 83 5 4 8 221455 0.708675
4130 83 5 4 8 3.02798e+06 0.735526
6893 83 5 4 8 3.9074e+06 1.16167
3237 83 5 4 8 742466 0.69407
6190 83 5 4 8 1.10912e+06 1.06984
327 83 5 4 8 1.01212e+08 1.05825
114 83 5 4 8 1.34357e+07 1.04257
5366 83 5 4 8 1.05524e+06 24.5782
1543 83 5 4 8 0.935933 327.156
425 83 5 4 8 147179 1.12541
4062 83 5 4 8 280.045 252.44
2035 83 5 4 8 2307.56 1.07665
9107 83 5 4 8 2.32653e+07 0.716543
8589 83 5 4 8 3.39374e+06 1.1122
