Seed  np arch1 arch2 arch3 chi2/dat duration
1577 134 6 7 8 138599 1.20092
93 134 6 7 8 45419.7 300.189
8371 134 6 7 8 2329.46 2.43418
5774 134 6 7 8 50695.8 1.78188
6857 134 6 7 8 593719 1.17873
2653 134 6 7 8 71.6235 478.201
2672 134 6 7 8 4.63465e+06 1.77805
670 134 6 7 8 33506.7 22.5086
1986 134 6 7 8 71772.2 1.20681
73 134 6 7 8 1.41112e+06 72.086
9601 134 6 7 8 8.04503e+07 1.16612
9196 134 6 7 8 905585 1.15416
1752 134 6 7 8 20684.3 1.82188
9080 134 6 7 8 0.896987 531.942
2015 134 6 7 8 500.577 405.279
4033 134 6 7 8 5188.27 1.85144
7980 134 6 7 8 11420.5 1.89102
1066 134 6 7 8 32038.1 1.80636
615 134 6 7 8 3.53632e+09 1.71746
6030 134 6 7 8 68304.8 2.39165
3983 134 6 7 8 4.63946e+06 1.75038
1631 134 6 7 8 1.05028e+06 1.17047
1215 134 6 7 8 500314 1.17498
8025 134 6 7 8 1.01464e+06 1.77969
1528 134 6 7 8 205.184 452.82
8454 134 6 7 8 162358 1.7759
5368 134 6 7 8 20102.7 1.80191
9784 134 6 7 8 15941.7 16.2528
8872 134 6 7 8 1.0936e+06 1.18194
2588 134 6 7 8 2920.18 439.478
5002 134 6 7 8 4.9023e+06 1.76259
8333 134 6 7 8 3.37771e+06 1.16914
1523 134 6 7 8 1686.5 440.04
1561 134 6 7 8 1.02895e+06 1.89083
5125 134 6 7 8 920003 34.8449
8846 134 6 7 8 3433.42 33.691
5949 134 6 7 8 3.42033e+06 1.17035
3641 134 6 7 8 7.26725e+06 1.15828
2360 134 6 7 8 146168 7.64151
4152 134 6 7 8 70731 1.14601
1965 134 6 7 8 11617.2 24.3977
7299 134 6 7 8 795907 1.73762
7573 134 6 7 8 752973 1.1719
8489 134 6 7 8 713041 1.80588
5144 134 6 7 8 4.94748 433.181
3061 134 6 7 8 1.65962e+06 1.17199
5730 134 6 7 8 2.08401e+06 1.76074
4238 134 6 7 8 18338.6 1.18177
9638 134 6 7 8 744405 1.16565
3480 134 6 7 8 2.00869e+06 1.16661
5819 134 6 7 8 163764 1.18289
