Seed  np arch1 arch2 arch3 chi2/dat duration
1087 95 6 6 5 202.822 331.593
3214 95 6 6 5 547061 0.814853
8027 95 6 6 5 342339 1.29114
5517 95 6 6 5 211.761 350.128
9151 95 6 6 5 2.01898e+06 1.2742
9008 95 6 6 5 9746.82 21.6376
3679 95 6 6 5 736692 0.815491
294 95 6 6 5 1.00384e+06 0.815515
1666 95 6 6 5 4988.55 0.851777
939 95 6 6 5 1.73701e+06 1.19232
800 95 6 6 5 164430 1.25318
923 95 6 6 5 3.95131e+06 1.23881
7940 95 6 6 5 17482.9 9.86526
7397 95 6 6 5 22825.1 0.819803
5194 95 6 6 5 22136.4 33.8707
5867 95 6 6 5 1.53956e+07 1.18994
5911 95 6 6 5 46660.1 1.27117
8990 95 6 6 5 788386 0.855553
527 95 6 6 5 5.08749e+07 1.21338
9348 95 6 6 5 106131 0.814812
9112 95 6 6 5 443.974 374.502
8742 95 6 6 5 6.64887e+06 0.813965
654 95 6 6 5 286427 1.24942
6842 95 6 6 5 3412.55 1.27354
6916 95 6 6 5 29240.6 0.816323
8588 95 6 6 5 187842 0.813572
9912 95 6 6 5 2.68062e+06 0.794789
8380 95 6 6 5 1.58077e+06 1.19494
8406 95 6 6 5 26197.1 0.810143
578 95 6 6 5 91938.7 1.23699
952 95 6 6 5 356916 0.831347
6230 95 6 6 5 16064 7.85275
8652 95 6 6 5 222236 1.18991
948 95 6 6 5 9.09887e+06 0.819056
5881 95 6 6 5 421242 1.24096
3665 95 6 6 5 2.47145e+06 0.795909
3224 95 6 6 5 59120.2 105.484
6839 95 6 6 5 1.41731e+07 226.532
392 95 6 6 5 1.07575e+06 0.836051
5559 95 6 6 5 264463 0.808066
5391 95 6 6 5 11215.2 1.72434
6664 95 6 6 5 1.75527e+06 204.999
7762 95 6 6 5 261034 0.83205
8407 95 6 6 5 135527 1.20836
7164 95 6 6 5 1.14318e+06 0.806765
1782 95 6 6 5 987630 1.18903
8958 95 6 6 5 31650.2 0.797197
4287 95 6 6 5 4.52823e+06 1.2262
1636 95 6 6 5 28509.6 1.22796
3785 95 6 6 5 455323 33.6301
4337 95 6 6 5 7165.17 0.894768
