Seed  np arch1 arch2 arch3 chi2/dat duration
9215 139 6 8 7 1530.25 6.89686
92 139 6 8 7 3.97043e+06 2.10469
8187 139 6 8 7 243132 2.9207
995 139 6 8 7 18482.6 38.5488
9173 139 6 8 7 114703 2.92243
6249 139 6 8 7 136624 2.95353
1919 139 6 8 7 228034 1.55963
3107 139 6 8 7 1.4036e+07 134.521
272 139 6 8 7 22188.8 1.65635
3222 139 6 8 7 16280.6 752.958
201 139 6 8 7 853804 1.92604
5750 139 6 8 7 127081 2.71176
3251 139 6 8 7 4149.29 3.90556
434 139 6 8 7 874084 2.61311
333 139 6 8 7 102350 1.33079
7033 139 6 8 7 5654.18 131.25
8143 139 6 8 7 395958 236.077
6279 139 6 8 7 2248.16 179.023
6481 139 6 8 7 8358.81 2.77164
5625 139 6 8 7 6.22883e+06 450.185
2697 139 6 8 7 2.99569e+07 2.61629
716 139 6 8 7 252934 2.26645
7630 139 6 8 7 81437.4 3.32086
838 139 6 8 7 1.43736e+07 3.39444
1295 139 6 8 7 0.934552 726.425
4355 139 6 8 7 114855 2.6579
6050 139 6 8 7 10223.2 2.83258
3630 139 6 8 7 132545 2.47182
4501 139 6 8 7 0.93738 737.494
903 139 6 8 7 3.34803e+06 2.61873
8312 139 6 8 7 39249.7 26.2633
3819 139 6 8 7 1.17361e+06 2.80629
1301 139 6 8 7 1.83569e+06 2.86995
2753 139 6 8 7 2.11093e+06 3.15966
9161 139 6 8 7 231414 13.6641
486 139 6 8 7 441682 3.27849
4424 139 6 8 7 1.29519e+06 2.97774
2908 139 6 8 7 14155.5 3.22474
6028 139 6 8 7 104687 3.26327
2382 139 6 8 7 96511.5 3.2774
1808 139 6 8 7 1.22455e+07 3.15413
2576 139 6 8 7 1.01378e+06 1.89637
819 139 6 8 7 3.24653e+06 2.05581
5891 139 6 8 7 147866 3.41881
155 139 6 8 7 591388 158.677
2632 139 6 8 7 289.679 680.293
9027 139 6 8 7 160348 1.5519
142 139 6 8 7 754419 2.17938
1178 139 6 8 7 2.19437e+11 273.684
1624 139 6 8 7 76.3102 525.319
656 139 6 8 7 1.18031e+06 2.48207
