Seed  np arch1 arch2 arch3 chi2/dat duration
5415 119 6 6 8 48268.7 1.62541
4468 119 6 6 8 886657 137.984
6277 119 6 6 8 6975.7 192.991
8015 119 6 6 8 996995 1.54705
538 119 6 6 8 20553.8 20.9447
3983 119 6 6 8 1429.03 466.402
888 119 6 6 8 0.996522 393.838
8771 119 6 6 8 494104 1.55292
9541 119 6 6 8 2.25097e+07 7.19623
2881 119 6 6 8 19441.1 1.63713
4925 119 6 6 8 3891.24 159.578
2232 119 6 6 8 8.39527e+06 1.5521
9802 119 6 6 8 55141.6 1.01927
5620 119 6 6 8 61319.9 281.092
4513 119 6 6 8 65434.3 1.00785
6123 119 6 6 8 9680.9 1.03661
6751 119 6 6 8 52393 1.07144
1890 119 6 6 8 34080.9 1.54242
2396 119 6 6 8 354914 1.06592
1631 119 6 6 8 989469 1.03758
6805 119 6 6 8 625.881 471.224
7894 119 6 6 8 899132 1.02564
5880 119 6 6 8 4544.65 1.57592
7633 119 6 6 8 354809 1.02852
7067 119 6 6 8 2.03517e+07 1.03709
6560 119 6 6 8 142118 1.5966
210 119 6 6 8 949356 1.63704
8360 119 6 6 8 1.42083e+06 34.0891
1132 119 6 6 8 400360 1.03154
7203 119 6 6 8 47873.3 1.03011
7913 119 6 6 8 1.90962e+06 1.54439
3694 119 6 6 8 52804 132.056
3656 119 6 6 8 1.89012e+07 1.54482
5611 119 6 6 8 5209.84 24.5241
9492 119 6 6 8 720455 1.51242
8521 119 6 6 8 120730 7.22505
4893 119 6 6 8 17391.7 52.2043
5760 119 6 6 8 1.08701e+06 1.51672
8726 119 6 6 8 32675.9 1.59796
915 119 6 6 8 1.08133e+06 1.55299
6877 119 6 6 8 623534 2.08071
7588 119 6 6 8 5.96675e+07 9.24612
4728 119 6 6 8 2091.22 412.373
2091 119 6 6 8 1394.38 402.896
35 119 6 6 8 32256.2 177.145
10 119 6 6 8 82564.2 1.03754
1214 119 6 6 8 856.23 4.25207
8411 119 6 6 8 1.1801e+06 1.58045
967 119 6 6 8 395768 74.4676
2713 119 6 6 8 1.93801e+06 1.01865
2319 119 6 6 8 1.17049e+08 1.51688
