Seed  np arch1 arch2 arch3 chi2/dat duration
8238 149 8 8 6 2.03029e+07 2.03435
6421 149 8 8 6 543250 8.64547
6016 149 8 8 6 792992 1.28763
4736 149 8 8 6 348163 1.97603
6032 149 8 8 6 2.07855e+06 1.28958
880 149 8 8 6 25262.2 35.4702
1623 149 8 8 6 74828.7 1.97562
7555 149 8 8 6 4.38145e+08 1.32359
287 149 8 8 6 23182.4 1.3017
574 149 8 8 6 0.949182 605.25
2815 149 8 8 6 133.727 355.023
7134 149 8 8 6 0.957786 614.011
3278 149 8 8 6 1.38191e+08 1.93014
8343 149 8 8 6 1356.81 2.14441
806 149 8 8 6 100760 1.31841
2570 149 8 8 6 5.25137e+06 1.93582
4784 149 8 8 6 5375.29 601.845
2840 149 8 8 6 3.73226e+07 2.04219
8533 149 8 8 6 268184 1.28675
94 149 8 8 6 165705 1.314
1890 149 8 8 6 55093.5 1.96041
7253 149 8 8 6 6271.45 21.043
5943 149 8 8 6 255991 2.00653
925 149 8 8 6 2577.93 15.0054
7270 149 8 8 6 221813 1.31686
2592 149 8 8 6 998980 1.2948
4893 149 8 8 6 51618.1 2.0032
2351 149 8 8 6 2.67947e+07 1.95468
1300 149 8 8 6 442523 1.32076
2345 149 8 8 6 17788.6 11.8143
2245 149 8 8 6 45708.6 13.1707
5134 149 8 8 6 10409.4 89.8696
4266 149 8 8 6 25552.1 61.1082
160 149 8 8 6 496262 1.29018
5163 149 8 8 6 57486.9 1.9524
3709 149 8 8 6 348051 1.93368
5386 149 8 8 6 83650 69.4947
1913 149 8 8 6 1.73327e+06 2.00261
1246 149 8 8 6 575060 1.32867
1981 149 8 8 6 554844 1.32853
3738 149 8 8 6 133908 1.93052
5198 149 8 8 6 202133 1.29338
263 149 8 8 6 444190 1.92718
4384 149 8 8 6 88847.3 2.01298
3297 149 8 8 6 3.72893e+06 1.31524
7123 149 8 8 6 5093.46 308.254
3112 149 8 8 6 28.3683 530.059
4643 149 8 8 6 23819.6 112.691
9325 149 8 8 6 72893.2 35.1573
131 149 8 8 6 104075 1.31547
397 149 8 8 6 39007 1.37553
