Seed  np arch1 arch2 arch3 chi2/dat duration
3573 111 8 5 7 9558.88 0.938995
3186 111 8 5 7 363378 25.3194
3722 111 8 5 7 7243.5 7.78531
6941 111 8 5 7 21908.8 36.4167
7507 111 8 5 7 33676.1 0.967416
8306 111 8 5 7 494534 0.965949
76 111 8 5 7 3314.87 0.995206
6184 111 8 5 7 219922 0.962225
373 111 8 5 7 2.32159e+07 0.951174
2712 111 8 5 7 99395.7 0.961769
2886 111 8 5 7 1.44617e+06 12.5536
4720 111 8 5 7 1.39054e+06 0.960861
2867 111 8 5 7 41869.4 0.959621
6185 111 8 5 7 781.146 430.226
690 111 8 5 7 611553 1.42862
9539 111 8 5 7 723301 0.949848
9041 111 8 5 7 1.26031e+06 0.966845
8505 111 8 5 7 460268 15.4085
6596 111 8 5 7 271052 0.955888
5652 111 8 5 7 251559 0.970734
5138 111 8 5 7 6.45566e+07 1.40578
1521 111 8 5 7 212318 1.46549
9963 111 8 5 7 382954 0.970124
4420 111 8 5 7 6.97119e+06 0.972008
8386 111 8 5 7 6.37483e+06 0.96776
4802 111 8 5 7 29308.9 1.50507
7725 111 8 5 7 572448 1.46173
3379 111 8 5 7 5.08814e+06 1.44455
1771 111 8 5 7 648731 0.940306
4436 111 8 5 7 34975.8 0.979511
4776 111 8 5 7 295981 1.00498
6832 111 8 5 7 2.52249e+06 100.861
7002 111 8 5 7 12349 26.9981
626 111 8 5 7 339531 0.952591
2461 111 8 5 7 408879 1.01949
4513 111 8 5 7 58363.5 1.4118
5352 111 8 5 7 122857 1.42507
629 111 8 5 7 51457.7 0.984302
1691 111 8 5 7 717653 1.42388
9832 111 8 5 7 7.96013e+06 0.949081
1233 111 8 5 7 1.43437e+06 0.958162
1779 111 8 5 7 54492.9 0.945845
2402 111 8 5 7 43536.4 1.42659
2814 111 8 5 7 14301.8 26.8996
7539 111 8 5 7 255903 0.942503
3749 111 8 5 7 2.15505e+06 1.40575
7944 111 8 5 7 1.06188e+06 206.215
2705 111 8 5 7 671.221 444.863
6081 111 8 5 7 201427 1.5156
231 111 8 5 7 108842 1.00376
1592 111 8 5 7 378952 0.969212
