Seed  np arch1 arch2 arch3 chi2/dat duration
7977 186 7 9 9 2.58915e+10 2.41966
2590 186 7 9 9 8355 1.73248
8976 186 7 9 9 67344.8 61.8115
2060 186 7 9 9 80139.5 27.7522
349 186 7 9 9 0.950388 779.868
5151 186 7 9 9 549833 2.57299
776 186 7 9 9 2.28499e+06 26.1582
5339 186 7 9 9 300301 1.68569
8641 186 7 9 9 206673 3.28705
1936 186 7 9 9 127796 138.076
5677 186 7 9 9 170710 2.47446
8937 186 7 9 9 2.06036e+06 131.134
425 186 7 9 9 613160 1.70987
209 186 7 9 9 371209 2.53949
848 186 7 9 9 72793.8 2.58918
3282 186 7 9 9 5.30371 572.68
9839 186 7 9 9 951048 2.42352
7868 186 7 9 9 0.944262 709.44
4481 186 7 9 9 305281 444.412
1588 186 7 9 9 61736.4 1.65739
8337 186 7 9 9 9832.96 3.4424
6682 186 7 9 9 244407 1.62583
2882 186 7 9 9 135809 2.47015
1262 186 7 9 9 1.22446e+06 1.66018
1199 186 7 9 9 253370 1.62147
9037 186 7 9 9 561380 1.64461
921 186 7 9 9 771642 2.42654
1932 186 7 9 9 268615 2.47108
9026 186 7 9 9 1.06819e+06 1.74835
8776 186 7 9 9 2.96366e+06 1.66804
4117 186 7 9 9 486648 106.218
7908 186 7 9 9 189898 143.53
1205 186 7 9 9 13162.5 1.65558
6970 186 7 9 9 1.1521e+06 2.5119
8560 186 7 9 9 9156.73 2.49921
9417 186 7 9 9 2.05132e+07 1.64739
2340 186 7 9 9 11865.6 2.47321
4009 186 7 9 9 95334.5 1.6598
7835 186 7 9 9 6.46164e+07 2.47495
3755 186 7 9 9 73502.3 2.41938
291 186 7 9 9 2.00833e+06 1.66709
5078 186 7 9 9 75675.7 24.3803
1861 186 7 9 9 204800 60.187
6166 186 7 9 9 130359 1.65262
1448 186 7 9 9 2025.32 3.3781
6529 186 7 9 9 21165.9 9.15
8906 186 7 9 9 136903 2.42403
8925 186 7 9 9 5160.96 2.53231
94 186 7 9 9 77525.8 256.237
555 186 7 9 9 315606 2.62728
6010 186 7 9 9 203134 100.205
