Seed  np arch1 arch2 arch3 chi2/dat duration
7781 129 4 8 8 14547.6 1.14065
834 129 4 8 8 3872.79 335.125
5849 129 4 8 8 17784.2 35.3575
8668 129 4 8 8 719703 1.72978
8200 129 4 8 8 116243 1.65423
8249 129 4 8 8 5.35834e+07 1.67288
6304 129 4 8 8 2.6669e+06 1.65769
9152 129 4 8 8 141327 1.65576
4742 129 4 8 8 1.54919e+06 1.73445
4161 129 4 8 8 166965 1.76567
5812 129 4 8 8 7.96303e+07 1.68143
6528 129 4 8 8 433335 1.68994
8599 129 4 8 8 1.64331e+07 1.65809
522 129 4 8 8 0.93781 509.322
8198 129 4 8 8 9.72849e+06 1.65723
1390 129 4 8 8 6083.42 1.76001
2861 129 4 8 8 2.758e+06 1.69998
363 129 4 8 8 1.19012 505.5
2647 129 4 8 8 72663.3 1.75678
8095 129 4 8 8 40983.5 1.11859
6667 129 4 8 8 47491.6 1.69893
1773 129 4 8 8 119264 509.345
6016 129 4 8 8 1.51693e+06 1.14141
228 129 4 8 8 204751 1.6546
777 129 4 8 8 789352 1.655
4300 129 4 8 8 44397.2 1.12361
8670 129 4 8 8 3.46412e+06 1.16416
3828 129 4 8 8 1.65739e+07 351.157
4997 129 4 8 8 296448 8.55238
8746 129 4 8 8 29965.2 12.3494
864 129 4 8 8 234117 1.10923
459 129 4 8 8 79519.5 1.14203
3690 129 4 8 8 87.4805 474.237
779 129 4 8 8 413016 1.65581
1961 129 4 8 8 869994 303.72
5519 129 4 8 8 2113.54 516.629
8903 129 4 8 8 596.411 454.912
2442 129 4 8 8 2327.78 20.1527
5067 129 4 8 8 0.934848 493.801
302 129 4 8 8 2.69325e+06 10.7861
7698 129 4 8 8 6.22401e+06 1.66265
4572 129 4 8 8 946145 1.12434
4299 129 4 8 8 1.09156e+06 1.13806
7893 129 4 8 8 43311.6 323.292
4529 129 4 8 8 32824 20.6882
3518 129 4 8 8 49894.5 229.372
84 129 4 8 8 317998 1.7315
1258 129 4 8 8 457542 1.14364
8955 129 4 8 8 6.42694e+06 10.7778
9633 129 4 8 8 149858 57.5727
1668 129 4 8 8 36337 39.3801
