Seed  np arch1 arch2 arch3 chi2/dat duration
1700 169 8 8 8 697099 67.5016
920 169 8 8 8 3.63863e+07 1.51049
5629 169 8 8 8 570444 1.49889
2562 169 8 8 8 255272 76.0733
9450 169 8 8 8 7505.87 2.29254
9942 169 8 8 8 4.22424e+07 2.19884
187 169 8 8 8 167292 2.36955
4485 169 8 8 8 2.91846e+06 50.922
1475 169 8 8 8 2.07385e+06 2.2233
5943 169 8 8 8 124819 1.50625
3440 169 8 8 8 4.4922e+07 2.29109
782 169 8 8 8 181381 1.50936
2452 169 8 8 8 2.13617e+07 26.0193
7545 169 8 8 8 1.22437e+06 2.20362
2341 169 8 8 8 413174 2.2971
1766 169 8 8 8 2.10291e+06 2.19409
5744 169 8 8 8 8489.98 7.59991
6786 169 8 8 8 233278 2.25832
5381 169 8 8 8 574856 2.36795
5863 169 8 8 8 651111 1.51646
3432 169 8 8 8 2.36442e+08 1.50028
5215 169 8 8 8 668884 138.285
405 169 8 8 8 401.806 637.291
2151 169 8 8 8 1.11626e+08 1.5125
2427 169 8 8 8 1.83265e+09 2.20381
8962 169 8 8 8 204908 20.9299
236 169 8 8 8 14361.3 1.58025
9740 169 8 8 8 4391.19 12.8704
5393 169 8 8 8 6.48336e+08 2.20416
9339 169 8 8 8 123685 1.47423
5203 169 8 8 8 1.5586e+07 19.2912
4606 169 8 8 8 644941 1.5008
3722 169 8 8 8 3081.07 6.84957
9619 169 8 8 8 592973 3.04454
4467 169 8 8 8 22924 211.595
9314 169 8 8 8 6.92899 626.645
7438 169 8 8 8 314.719 565.563
1279 169 8 8 8 395626 1.50166
9789 169 8 8 8 223955 591.649
573 169 8 8 8 6.95532e+06 1.68055
6000 169 8 8 8 192747 3.13625
1701 169 8 8 8 300628 1.50238
4938 169 8 8 8 0.959369 682.645
741 169 8 8 8 77.5137 441.413
2359 169 8 8 8 157362 3.0239
7578 169 8 8 8 190246 1.4896
9106 169 8 8 8 1182.65 492.373
6579 169 8 8 8 5.75169e+06 1.51682
837 169 8 8 8 6.07312e+06 2.20553
301 169 8 8 8 258414 1.47118
7736 169 8 8 8 267532 1.51871
