Seed  np arch1 arch2 arch3 chi2/dat duration
3692 107 6 7 5 19279.9 0.919335
4479 107 6 7 5 33602 0.914947
4789 107 6 7 5 2.65891e+07 1.34343
4207 107 6 7 5 1.5427e+07 1.34438
3627 107 6 7 5 1.07258e+06 1.34492
1932 107 6 7 5 163381 0.919807
1661 107 6 7 5 3077.65 10.8791
7958 107 6 7 5 6537.77 418.259
410 107 6 7 5 1.68686e+06 1.41867
5407 107 6 7 5 32578.1 1.42345
203 107 6 7 5 26648.6 0.978404
3674 107 6 7 5 1.49585e+08 1.34769
9932 107 6 7 5 22667.7 1.92224
8242 107 6 7 5 10054.1 20.429
4243 107 6 7 5 140409 0.916062
1891 107 6 7 5 1.78032e+06 1.36375
3076 107 6 7 5 1.09285e+06 1.34711
4583 107 6 7 5 3.77611e+06 0.919025
1323 107 6 7 5 9.71545e+06 1.34113
4780 107 6 7 5 1.42988 380.937
9162 107 6 7 5 629779 0.917185
5165 107 6 7 5 10994.1 25.1676
2866 107 6 7 5 198187 1.37129
2099 107 6 7 5 160969 1.46512
24 107 6 7 5 1.92436 396.181
2156 107 6 7 5 258531 1.36276
2215 107 6 7 5 6.80223e+06 0.908623
5939 107 6 7 5 454286 0.922988
5758 107 6 7 5 31416.7 114.184
2897 107 6 7 5 8099.8 1.40871
3183 107 6 7 5 24972.8 1.47305
3609 107 6 7 5 434008 1.34435
9864 107 6 7 5 0.953617 415.599
3363 107 6 7 5 0.912869 369.927
367 107 6 7 5 4359.45 335.217
3213 107 6 7 5 2530.19 5.59323
1765 107 6 7 5 2.98883e+06 1.38742
7283 107 6 7 5 86617 1.35163
6790 107 6 7 5 1.16615e+09 1.38803
7649 107 6 7 5 9473.81 20.5609
2903 107 6 7 5 15276.3 4.66536
1574 107 6 7 5 91296.1 1.3551
8444 107 6 7 5 704796 1.41116
7260 107 6 7 5 11956 20.9659
1487 107 6 7 5 4261.07 53.6205
1056 107 6 7 5 1.71449e+06 27.0806
6247 107 6 7 5 2.26684e+06 1.35778
3834 107 6 7 5 914780 0.921939
3340 107 6 7 5 1.44429e+07 0.917078
8555 107 6 7 5 2.54843e+07 0.923482
2346 107 6 7 5 1.11904e+06 86.227
