Seed  np arch1 arch2 arch3 chi2/dat duration
261 164 6 9 8 1.3398e+08 2.14065
9202 164 6 9 8 5.70877e+06 2.18903
8168 164 6 9 8 45698.7 2.12604
7373 164 6 9 8 240.252 499.421
818 164 6 9 8 7.00026e+06 2.25974
4727 164 6 9 8 127531 593.848
5028 164 6 9 8 311326 274.963
8957 164 6 9 8 4.45649e+06 100.395
78 164 6 9 8 2.92392e+08 2.2751
2712 164 6 9 8 115508 1.46159
8837 164 6 9 8 168537 1.40748
5992 164 6 9 8 1.0538e+07 2.12879
5875 164 6 9 8 607131 1.49063
3577 164 6 9 8 4843 7.33371
8540 164 6 9 8 24764.2 2.1969
327 164 6 9 8 1.42174e+08 2.21543
1542 164 6 9 8 0.934925 658.927
4363 164 6 9 8 49358.3 1.45548
9632 164 6 9 8 10362.6 1.4337
8889 164 6 9 8 179485 35.6749
1968 164 6 9 8 225770 2.46085
4005 164 6 9 8 210942 2.25262
7131 164 6 9 8 49247.4 58.9624
878 164 6 9 8 1.45717e+06 2.63059
561 164 6 9 8 2.22708e+06 1.84238
7822 164 6 9 8 1.68638e+07 2.33028
8479 164 6 9 8 4.27115e+07 2.73272
9075 164 6 9 8 22944.4 2.49173
2128 164 6 9 8 156292 1.42769
4002 164 6 9 8 217.204 590.891
1865 164 6 9 8 6914.92 2.60465
5397 164 6 9 8 232836 2.49639
5085 164 6 9 8 33796.3 27.7671
1308 164 6 9 8 1.04344e+07 2.32108
6207 164 6 9 8 151178 1.55282
5044 164 6 9 8 278700 2.79025
3580 164 6 9 8 212303 1.62434
7653 164 6 9 8 88.6244 457.602
9446 164 6 9 8 1.0676e+06 1.56704
2643 164 6 9 8 1.93465e+06 1.46681
3307 164 6 9 8 28083.4 2.35194
8338 164 6 9 8 2033.38 195.037
1193 164 6 9 8 650.064 704.224
1791 164 6 9 8 1.22214 592.062
1275 164 6 9 8 1.17056e+06 2.47497
1462 164 6 9 8 373081 14.8054
664 164 6 9 8 94706.1 129.217
3299 164 6 9 8 454875 6.88062
4645 164 6 9 8 21060.2 39.3628
9379 164 6 9 8 36406.7 1.7418
6472 164 6 9 8 180127 3.40991
