Seed  np arch1 arch2 arch3 chi2/dat duration
3037 116 7 7 5 238893 1.48116
847 116 7 7 5 4.87911e+06 180.141
3766 116 7 7 5 1.73567e+06 4.50239
8309 116 7 7 5 1732.08 59.8881
428 116 7 7 5 1.46751e+07 1.49407
9670 116 7 7 5 2.22268e+06 24.5889
4341 116 7 7 5 8584.94 1.0686
9862 116 7 7 5 79447.8 1.49103
2546 116 7 7 5 277932 1.52446
6397 116 7 7 5 731260 0.969468
8852 116 7 7 5 320169 1.53054
79 116 7 7 5 30.0157 367.995
6288 116 7 7 5 71007.1 1.5276
7402 116 7 7 5 1.08329e+06 1.46237
7483 116 7 7 5 221645 1.45852
3171 116 7 7 5 1.37673e+07 1.45626
8288 116 7 7 5 1941.13 415.847
507 116 7 7 5 568043 0.977625
6043 116 7 7 5 588576 1.4776
2208 116 7 7 5 46460 1.54129
6314 116 7 7 5 8236.15 1.50984
1883 116 7 7 5 357050 1.03887
1977 116 7 7 5 0.936671 451.68
2230 116 7 7 5 586624 2.06992
2303 116 7 7 5 1.37229e+06 74.9538
8630 116 7 7 5 2.96198e+06 1.49221
2343 116 7 7 5 171646 1.59346
3438 116 7 7 5 78305.3 65.5133
723 116 7 7 5 186.528 456.262
1296 116 7 7 5 3.14088e+06 1.00329
6161 116 7 7 5 1.34013e+06 1.00032
7066 116 7 7 5 1.73422e+06 1.51217
4727 116 7 7 5 18428.8 1.05
3443 116 7 7 5 1.62426e+08 1.45727
67 116 7 7 5 583498 0.99147
2557 116 7 7 5 345508 1.0344
4803 116 7 7 5 213868 1.45616
9303 116 7 7 5 452026 1.0119
2078 116 7 7 5 903950 0.997047
539 116 7 7 5 13628.6 0.990199
654 116 7 7 5 245181 1.52256
2600 116 7 7 5 12391.9 37.4029
8929 116 7 7 5 229176 1.45903
2129 116 7 7 5 861618 1.55022
6990 116 7 7 5 48132.8 1.49772
1272 116 7 7 5 12307.1 1.50955
9467 116 7 7 5 70950.8 1.56105
7973 116 7 7 5 4.03761e+07 0.994008
8881 116 7 7 5 444122 0.994666
2614 116 7 7 5 17234.3 0.995374
1454 116 7 7 5 60335.2 1.45686
