Seed  np arch1 arch2 arch3 chi2/dat duration
8033 111 7 6 6 147421 1.43567
8100 111 7 6 6 1.1245e+06 0.991816
2008 111 7 6 6 79479.3 0.957045
9929 111 7 6 6 85951 0.964928
1009 111 7 6 6 2.07189e+07 0.95824
7697 111 7 6 6 5.99131e+06 1.39967
7683 111 7 6 6 6.7748e+06 0.958059
8600 111 7 6 6 20522.5 1.48882
9642 111 7 6 6 150692 8.63413
3951 111 7 6 6 412433 1.44946
502 111 7 6 6 0.934937 404.428
6106 111 7 6 6 26157.3 3.45436
8984 111 7 6 6 6.41898 361.405
2552 111 7 6 6 2.71212e+10 1.4018
7614 111 7 6 6 2.51924e+06 1.44027
6906 111 7 6 6 0.953792 449.347
9989 111 7 6 6 5.42674e+06 0.954109
3521 111 7 6 6 7.68632e+08 1.39644
2126 111 7 6 6 440244 0.959743
7467 111 7 6 6 230083 1.43793
5067 111 7 6 6 734.81 440.47
4214 111 7 6 6 124495 0.955905
3603 111 7 6 6 0.967315 344.267
2209 111 7 6 6 499.181 376.83
8386 111 7 6 6 1.04525e+07 0.951373
4 111 7 6 6 8.94963e+06 1.39808
9676 111 7 6 6 18.646 389.175
5832 111 7 6 6 800255 1.46072
5529 111 7 6 6 4.31627e+09 0.963632
9435 111 7 6 6 56060.9 0.995566
917 111 7 6 6 237199 1.41617
1663 111 7 6 6 449176 0.955531
935 111 7 6 6 1.39999e+06 1.46105
2053 111 7 6 6 3.21202e+06 1.39807
6911 111 7 6 6 2.63954e+07 0.965261
6467 111 7 6 6 72644.4 1.47773
418 111 7 6 6 93926.8 1.01107
6008 111 7 6 6 11.4095 334.494
7930 111 7 6 6 1.22072e+06 0.94677
2828 111 7 6 6 10817.1 1.52929
5960 111 7 6 6 74802.6 1.46117
4287 111 7 6 6 4.66887e+06 1.40001
1571 111 7 6 6 437959 0.958855
4984 111 7 6 6 412815 1.46403
2238 111 7 6 6 2.4957e+07 307.633
2101 111 7 6 6 219948 0.953638
724 111 7 6 6 16988.7 45.9319
7331 111 7 6 6 377104 1.48799
1273 111 7 6 6 113666 214.835
2317 111 7 6 6 773457 1.4628
1417 111 7 6 6 648851 1.55841
