Seed  np arch1 arch2 arch3 chi2/dat duration
9448 139 5 8 8 5.53932e+07 1.21363
7800 139 5 8 8 4.85679e+07 1.21383
9593 139 5 8 8 128400 1.86625
9883 139 5 8 8 2712.93 89.1203
4664 139 5 8 8 20881.3 1.78851
445 139 5 8 8 37038.4 9.58777
2189 139 5 8 8 27963.5 1.86794
931 139 5 8 8 70595 344.208
7915 139 5 8 8 6.20057e+07 1.83934
738 139 5 8 8 137238 1.80787
2172 139 5 8 8 345576 1.76833
1980 139 5 8 8 479728 2.4905
3350 139 5 8 8 250536 1.19324
7156 139 5 8 8 57519.2 8.54417
36 139 5 8 8 3492.98 489.538
1640 139 5 8 8 891959 1.82212
4463 139 5 8 8 67909.7 1.21547
9113 139 5 8 8 89838.9 149.537
151 139 5 8 8 19.0164 483.828
7431 139 5 8 8 1.62088e+06 80.8814
3527 139 5 8 8 1.4804e+06 1.81586
6163 139 5 8 8 5.31036e+06 1.80186
2615 139 5 8 8 1540.1 246.78
8610 139 5 8 8 841367 1.20663
8557 139 5 8 8 53480.8 1.84161
1814 139 5 8 8 259.793 392.717
4811 139 5 8 8 1.04404e+07 1.2085
743 139 5 8 8 121400 1.24031
1511 139 5 8 8 2.57165e+06 1.8576
1625 139 5 8 8 326854 1.80326
5591 139 5 8 8 86910.1 1.25926
1158 139 5 8 8 338996 1.76587
8410 139 5 8 8 13206.7 13.8326
9121 139 5 8 8 1.40523e+06 1.20749
4729 139 5 8 8 33247.6 1.76755
4419 139 5 8 8 764225 2.50574
9044 139 5 8 8 169913 1.19816
6195 139 5 8 8 820.136 474.8
554 139 5 8 8 165266 1.76533
2211 139 5 8 8 246515 1.79815
2116 139 5 8 8 69626.5 20.9776
3968 139 5 8 8 6.83529e+06 22.6223
8126 139 5 8 8 13.2746 474.341
848 139 5 8 8 1.07743e+06 1.80615
469 139 5 8 8 29584.8 1.20207
2835 139 5 8 8 627967 1.91558
3367 139 5 8 8 216525 1.83052
5068 139 5 8 8 6.39405e+08 1.81789
582 139 5 8 8 4.83295e+08 17.9639
9874 139 5 8 8 0.945756 561.499
9582 139 5 8 8 4.07803e+06 1.8334
