Seed  np arch1 arch2 arch3 chi2/dat duration
2439 113 9 4 9 366963 1.51906
3203 113 9 4 9 444528 1.8249
6436 113 9 4 9 40242.8 1.0078
344 113 9 4 9 2.36707e+07 6.47294
2244 113 9 4 9 22879.4 4.56836
697 113 9 4 9 43776.4 13.4437
3202 113 9 4 9 2.18432e+07 0.987136
6604 113 9 4 9 8105.81 1.0633
384 113 9 4 9 80.3467 398.759
808 113 9 4 9 7.23474e+06 0.997803
6213 113 9 4 9 4.64208e+09 1.45441
6614 113 9 4 9 324444 0.980509
5013 113 9 4 9 1065.32 109.489
1186 113 9 4 9 0.940462 386.683
8084 113 9 4 9 325643 0.97122
174 113 9 4 9 876959 0.995471
2637 113 9 4 9 329982 1.51674
6539 113 9 4 9 1.1266e+06 1.00784
9414 113 9 4 9 1.23427e+06 1.52478
483 113 9 4 9 1221.96 331.672
8513 113 9 4 9 3.04621e+06 1.49679
9603 113 9 4 9 69257.2 1.50524
6562 113 9 4 9 43307.8 0.990841
8838 113 9 4 9 72383.3 2.07646
7538 113 9 4 9 1.2613e+07 1.45723
9391 113 9 4 9 1.35754e+07 0.993486
3256 113 9 4 9 3824.66 21.8874
4225 113 9 4 9 98028.9 0.991376
1559 113 9 4 9 2.41416e+06 0.993962
1090 113 9 4 9 712233 0.973103
7500 113 9 4 9 221901 0.978367
9031 113 9 4 9 1.38255e+06 1.6632
2552 113 9 4 9 2.65324e+10 1.47831
4876 113 9 4 9 736747 1.03916
2667 113 9 4 9 309906 1.00082
3367 113 9 4 9 231515 0.996254
7011 113 9 4 9 869908 1.59803
1813 113 9 4 9 784.008 368.168
1173 113 9 4 9 0.959265 422.694
7474 113 9 4 9 75002.9 191.432
8414 113 9 4 9 111730 1.51876
2548 113 9 4 9 0.956024 455.934
7244 113 9 4 9 7.73465e+06 1.46415
9244 113 9 4 9 50720.8 0.995158
5212 113 9 4 9 2.33448e+06 1.45486
5449 113 9 4 9 38263.9 1.47236
8660 113 9 4 9 10936.8 1.0334
3783 113 9 4 9 76148.8 1.56144
1588 113 9 4 9 46525.9 1.46861
5432 113 9 4 9 5.34393e+06 0.997899
666 113 9 4 9 1.85334e+07 1.46125
