Seed  np arch1 arch2 arch3 chi2/dat duration
1591 103 4 6 8 69196.3 0.884144
2572 103 4 6 8 199976 1.33802
2495 103 4 6 8 5243.93 1.80803
4319 103 4 6 8 60435.8 1.30377
7724 103 4 6 8 1.13954e+06 1.31967
1364 103 4 6 8 50248.8 4.51065
249 103 4 6 8 134509 4.99159
1129 103 4 6 8 3.40853e+06 0.958794
8055 103 4 6 8 513166 0.933097
9827 103 4 6 8 4.84929e+06 0.888521
6150 103 4 6 8 211105 1.35036
6598 103 4 6 8 499386 0.959923
4666 103 4 6 8 414137 0.86902
7873 103 4 6 8 169285 56.6298
1038 103 4 6 8 1.56351e+06 0.880307
4383 103 4 6 8 114825 1.30056
2463 103 4 6 8 58745.5 1.42855
6915 103 4 6 8 270420 7.13497
8019 103 4 6 8 1977.59 1.85838
9607 103 4 6 8 0.994641 342.832
8809 103 4 6 8 50566.3 1.4053
1499 103 4 6 8 309978 1.39586
3019 103 4 6 8 1.18919e+07 1.33892
8132 103 4 6 8 3.32576e+06 1.31491
8223 103 4 6 8 223781 1.42051
697 103 4 6 8 2.05883e+11 1.32579
1769 103 4 6 8 7308.91 29.2779
7568 103 4 6 8 308790 1.32153
1871 103 4 6 8 357752 0.890747
5782 103 4 6 8 2824.76 0.926411
8695 103 4 6 8 3.2755e+06 1.29636
9975 103 4 6 8 4025.2 14.1753
2766 103 4 6 8 983000 1.81818
810 103 4 6 8 140583 1.88693
5332 103 4 6 8 3.3667e+06 0.883656
9070 103 4 6 8 118219 0.904877
331 103 4 6 8 286979 19.2338
562 103 4 6 8 736662 10.7916
1554 103 4 6 8 782908 1.29757
2229 103 4 6 8 17013.5 1.39212
8035 103 4 6 8 29510.7 2.32499
721 103 4 6 8 1.45888e+06 1.35822
8263 103 4 6 8 65380.3 1.29726
8854 103 4 6 8 33274 34.4937
2640 103 4 6 8 14337.6 145.544
2104 103 4 6 8 82379.4 1.36002
2041 103 4 6 8 954675 0.882452
8235 103 4 6 8 181463 1.3347
5281 103 4 6 8 17692.9 397.832
1055 103 4 6 8 4.9921e+06 1.29758
8044 103 4 6 8 203419 0.886524
