Seed  np arch1 arch2 arch3 chi2/dat duration
5767 119 10 4 9 10175.7 1.55992
919 119 10 4 9 94560.3 1.70227
4382 119 10 4 9 154684 1.04088
579 119 10 4 9 3.61196e+06 1.02434
6622 119 10 4 9 365966 1.0436
7568 119 10 4 9 200234 61.2167
8660 119 10 4 9 6907.1 3.19565
4549 119 10 4 9 107298 304.053
419 119 10 4 9 18451.1 33.5154
389 119 10 4 9 257210 62.5738
3701 119 10 4 9 9.11163 381.483
5622 119 10 4 9 1.17451e+06 14.8807
378 119 10 4 9 164.382 474.219
7856 119 10 4 9 359792 1.62636
4087 119 10 4 9 6.02874e+06 171.741
5336 119 10 4 9 179567 1.03518
532 119 10 4 9 264041 1.53153
7952 119 10 4 9 1.0195e+08 1.52009
9372 119 10 4 9 118.484 405.476
2435 119 10 4 9 146378 1.03266
7520 119 10 4 9 0.990124 320.414
9649 119 10 4 9 5577.88 1.08009
3328 119 10 4 9 35980.9 1.08035
6378 119 10 4 9 210507 2.69516
3068 119 10 4 9 156890 1.73097
8043 119 10 4 9 12959.1 1.07252
3076 119 10 4 9 1.38252e+06 1.02959
405 119 10 4 9 7.33086e+06 176.383
3026 119 10 4 9 140184 1.03554
2297 119 10 4 9 628148 1.59511
7696 119 10 4 9 387086 1.04031
4179 119 10 4 9 173700 1.0638
1052 119 10 4 9 21350.5 5.26698
1507 119 10 4 9 84065.8 5.73401
2098 119 10 4 9 220222 1.51956
7800 119 10 4 9 5.85833e+07 1.52004
4648 119 10 4 9 750476 1.043
2472 119 10 4 9 86295.5 14.5537
3189 119 10 4 9 4.98771 486.498
9822 119 10 4 9 636155 1.04979
14 119 10 4 9 2829.82 8.8345
959 119 10 4 9 2.4033e+07 1.04574
1241 119 10 4 9 3852.08 68.455
8342 119 10 4 9 2.88152e+08 115.216
9817 119 10 4 9 721.491 474.415
2210 119 10 4 9 10.2804 433.612
3680 119 10 4 9 409535 1.62088
2347 119 10 4 9 1.02505e+08 1.52543
4404 119 10 4 9 60282.7 1.66543
5746 119 10 4 9 6.66659e+06 1.51532
566 119 10 4 9 133209 1.05607
