Seed  np arch1 arch2 arch3 chi2/dat duration
9624 199 9 8 10 3.43455e+06 2.70714
4355 199 9 8 10 37850.4 87.4353
2947 199 9 8 10 168656 2.60585
5567 199 9 8 10 308196 2.60658
9464 199 9 8 10 307733 2.69319
171 199 9 8 10 1.13548e+06 2.69842
9584 199 9 8 10 183805 2.63693
2710 199 9 8 10 634702 2.74603
4319 199 9 8 10 5125.91 2.79471
7040 199 9 8 10 2.67062e+06 1.78622
1403 199 9 8 10 11233.5 2.73034
2515 199 9 8 10 732169 1.74302
7783 199 9 8 10 213.86 742.498
2612 199 9 8 10 3.00761e+06 2.69115
1627 199 9 8 10 2.08587e+06 203.955
1163 199 9 8 10 71193.4 2.77641
9542 199 9 8 10 6.45802e+06 1.73668
4594 199 9 8 10 216837 2.78771
7995 199 9 8 10 7.54105e+06 2.62597
9372 199 9 8 10 507723 2.79753
3167 199 9 8 10 1.17707 684.224
4049 199 9 8 10 477924 2.71386
2520 199 9 8 10 1.22687e+08 2.65443
5967 199 9 8 10 1.51744e+07 80.6881
7520 199 9 8 10 8557.9 9.89826
4131 199 9 8 10 100893 1.77276
1048 199 9 8 10 0.940462 819.048
757 199 9 8 10 37853.9 1.73876
9812 199 9 8 10 149586 1.78118
545 199 9 8 10 5.69429e+06 1.77691
9139 199 9 8 10 157758 1.81169
5196 199 9 8 10 605081 2.64541
2577 199 9 8 10 722942 1.75706
5166 199 9 8 10 282800 1.7641
3845 199 9 8 10 1.06823e+06 1.75596
7728 199 9 8 10 32978 2.69485
9694 199 9 8 10 5.12359e+06 2.67188
2337 199 9 8 10 865.866 741.314
4352 199 9 8 10 63780.7 139.511
6374 199 9 8 10 312320 2.75718
4601 199 9 8 10 1.53523e+06 2.60714
6619 199 9 8 10 0.938768 643.581
6337 199 9 8 10 33296.4 2.69934
9780 199 9 8 10 134807 1.77515
2179 199 9 8 10 118512 466.776
1202 199 9 8 10 78986.4 1.78045
5787 199 9 8 10 43803.8 1.81804
4950 199 9 8 10 1.82437e+06 60.6843
2058 199 9 8 10 326599 2.66905
3245 199 9 8 10 145181 1.77184
2511 199 9 8 10 81619.1 1.79303
