Seed  np arch1 arch2 arch3 chi2/dat duration
8823 155 5 10 7 390472 1.34241
9198 155 5 10 7 1.43633e+06 1.98102
727 155 5 10 7 436765 2.07786
752 155 5 10 7 263812 75.9616
2913 155 5 10 7 5188.25 1.37126
1258 155 5 10 7 656383 2.05512
9642 155 5 10 7 4963.74 63.6417
2404 155 5 10 7 34015.1 2.08733
406 155 5 10 7 241508 2.70138
1095 155 5 10 7 5.17906e+06 1.35254
6626 155 5 10 7 1.96294e+06 2.07038
729 155 5 10 7 118917 2.03252
6079 155 5 10 7 166034 2.1134
4495 155 5 10 7 881.755 640.099
7922 155 5 10 7 306271 2.02394
2344 155 5 10 7 69485.4 2.00652
7619 155 5 10 7 1.52471e+06 2.03516
3352 155 5 10 7 8.06238e+06 1.3818
276 155 5 10 7 207917 60.5765
7034 155 5 10 7 2222.12 554.978
2612 155 5 10 7 2.93914e+06 1.35011
1063 155 5 10 7 298099 2.03098
2756 155 5 10 7 5.74941e+07 1.35712
1921 155 5 10 7 111098 2.00849
6311 155 5 10 7 18381.3 2.12896
2966 155 5 10 7 221579 1.97842
4518 155 5 10 7 610085 2.12422
6528 155 5 10 7 967950 2.03526
8633 155 5 10 7 9483.78 2.79672
8724 155 5 10 7 93163.5 8.11252
9618 155 5 10 7 26334.5 574.462
2067 155 5 10 7 2.56943e+07 1.9865
2164 155 5 10 7 2.53704e+07 2.09655
5303 155 5 10 7 644726 1.98084
6569 155 5 10 7 3.1429e+06 1.33266
8904 155 5 10 7 316.646 468.351
7443 155 5 10 7 3.59285e+06 1.3223
3368 155 5 10 7 344.854 474.006
6789 155 5 10 7 397153 133.024
3360 155 5 10 7 308184 1.36369
9051 155 5 10 7 20433.4 13.5506
3880 155 5 10 7 23288.2 8.74489
1534 155 5 10 7 2.78299e+06 167.155
2100 155 5 10 7 177320 76.2905
8197 155 5 10 7 4.28224 480.541
5849 155 5 10 7 94057.5 2.10021
9404 155 5 10 7 1.02904e+06 2.08091
766 155 5 10 7 54403.2 2.1257
8928 155 5 10 7 82549.1 116.609
5335 155 5 10 7 37386.3 107.82
9069 155 5 10 7 4736.62 2.17695
