Seed  np arch1 arch2 arch3 chi2/dat duration
7915 186 6 9 10 2.00204e+07 2.58027
5949 186 6 9 10 631455 1.83758
6159 186 6 9 10 3756.07 764.881
1023 186 6 9 10 2.1441e+06 1.80114
3611 186 6 9 10 99410.8 3.01753
5111 186 6 9 10 522423 7.40148
5212 186 6 9 10 1.2774e+06 1.74528
6270 186 6 9 10 117861 2.57924
6231 186 6 9 10 1.05585e+07 2.6281
462 186 6 9 10 143226 2.52853
3435 186 6 9 10 0.937682 617.084
291 186 6 9 10 3.32258e+06 2.03507
1357 186 6 9 10 63825.3 148.231
1764 186 6 9 10 6944.55 11.7601
1631 186 6 9 10 1.04559e+06 1.9902
1008 186 6 9 10 234837 2.68204
1698 186 6 9 10 1.46817e+06 2.48708
5702 186 6 9 10 6714.93 102.521
1463 186 6 9 10 2.39732e+07 2.34678
9378 186 6 9 10 8.03025e+06 1.72781
1194 186 6 9 10 147.865 795.555
3102 186 6 9 10 224593 2.83159
6659 186 6 9 10 216584 2.79623
454 186 6 9 10 153324 15.2877
4315 186 6 9 10 8.83995e+07 406.122
726 186 6 9 10 69340.4 2.65152
7295 186 6 9 10 21454.7 105.711
7514 186 6 9 10 62604.3 51.3933
1631 186 6 9 10 1.04559e+06 1.71862
4749 186 6 9 10 1.62607e+07 168.943
3018 186 6 9 10 91808.4 163.969
3340 186 6 9 10 2.71779e+07 3.06624
7695 186 6 9 10 81971.6 113.259
679 186 6 9 10 769632 2.72837
3590 186 6 9 10 4.54678e+06 2.52987
5076 186 6 9 10 151634 1.86151
3338 186 6 9 10 1.83506e+07 119.322
1009 186 6 9 10 1.01207e+07 1.90548
3016 186 6 9 10 220387 1.72252
344 186 6 9 10 186.411 663.622
8416 186 6 9 10 149888 3.36158
8598 186 6 9 10 895299 1.78146
217 186 6 9 10 13.5135 576.084
9768 186 6 9 10 0.927861 764.355
1417 186 6 9 10 1.31945e+06 37.6273
7849 186 6 9 10 50184.2 2.55821
2286 186 6 9 10 1.603e+06 2.69792
3862 186 6 9 10 174938 21.5498
2269 186 6 9 10 1.00619e+07 1.63859
7367 186 6 9 10 1.89278e+06 2.56484
2279 186 6 9 10 54147.1 2.65209
