Seed  np arch1 arch2 arch3 chi2/dat duration
2667 95 5 4 10 304218 1.31506
6498 95 5 4 10 157999 0.802328
7779 95 5 4 10 0.949812 377.318
2216 95 5 4 10 2.30682e+07 1.28104
306 95 5 4 10 10692.6 9.49
4036 95 5 4 10 0.999159 322.436
5835 95 5 4 10 82768.3 0.816906
2680 95 5 4 10 2940.17 290.187
6139 95 5 4 10 1.26887e+06 0.821089
2494 95 5 4 10 2.13284e+06 0.817842
9150 95 5 4 10 87146.3 9.90124
4434 95 5 4 10 248707 0.819675
1335 95 5 4 10 559025 1.25727
2143 95 5 4 10 67.5416 372.546
3395 95 5 4 10 42191.7 1.24101
9922 95 5 4 10 3.43583e+06 0.804933
1967 95 5 4 10 3.93931e+06 0.818091
1981 95 5 4 10 760247 0.818906
2487 95 5 4 10 238455 0.825328
7308 95 5 4 10 1.73126 285.589
9830 95 5 4 10 1.44943e+06 0.81594
9503 95 5 4 10 17815.7 40.4856
4286 95 5 4 10 562493 0.800868
4678 95 5 4 10 1.10074e+06 0.82281
3806 95 5 4 10 2.02902e+06 0.802144
8992 95 5 4 10 228620 1.30472
7527 95 5 4 10 719.819 17.5323
7429 95 5 4 10 15747.6 131.778
8443 95 5 4 10 79846.6 0.821032
7571 95 5 4 10 177493 9.87101
4563 95 5 4 10 57316.8 1.27728
6688 95 5 4 10 217854 0.809147
2015 95 5 4 10 30098.7 1.30105
2262 95 5 4 10 900246 5.01572
8922 95 5 4 10 70382.2 0.807077
1412 95 5 4 10 583271 325.824
2606 95 5 4 10 6.67841e+07 1.21188
6332 95 5 4 10 28319.9 1.36077
1793 95 5 4 10 553388 1.2906
1961 95 5 4 10 1.48029e+06 0.821177
576 95 5 4 10 990431 102.439
7220 95 5 4 10 136287 0.826859
4175 95 5 4 10 1.34632e+06 0.825957
1798 95 5 4 10 5.39958e+06 1.20308
3234 95 5 4 10 313318 1.27357
9021 95 5 4 10 0.953015 378.603
7588 95 5 4 10 9.2278e+07 1.28983
8970 95 5 4 10 742166 23.7541
2128 95 5 4 10 115.233 365.021
8550 95 5 4 10 18743.4 76.4033
5838 95 5 4 10 2.63948e+06 1.31125
