Seed  np arch1 arch2 arch3 chi2/dat duration
9220 127 10 6 5 750.717 1.17196
7801 127 10 6 5 509531 1.68047
9691 127 10 6 5 376210 1.66525
2282 127 10 6 5 523836 1.09738
6296 127 10 6 5 109180 1.68517
5301 127 10 6 5 923056 1.62789
2449 127 10 6 5 5.59902 384.189
1636 127 10 6 5 35117.1 1.08875
6619 127 10 6 5 9524.19 72.5345
640 127 10 6 5 390566 1.63628
1485 127 10 6 5 18135.4 1.10675
6025 127 10 6 5 103803 1.14378
865 127 10 6 5 727527 1.61347
7651 127 10 6 5 300.724 497.846
9438 127 10 6 5 115853 1.08893
6830 127 10 6 5 371977 1.09446
7635 127 10 6 5 297780 1.09053
3712 127 10 6 5 8514.45 1.69359
360 127 10 6 5 184948 1.65511
4470 127 10 6 5 27.4671 458.204
9745 127 10 6 5 3.63153e+06 1.09645
8262 127 10 6 5 13242.7 1.10623
5670 127 10 6 5 6311.78 41.0944
4612 127 10 6 5 66.7506 475.24
2987 127 10 6 5 158875 1.10827
9688 127 10 6 5 8.63261e+09 1.60812
1119 127 10 6 5 5.1341e+09 1.62947
4482 127 10 6 5 17761.4 1.87371
1075 127 10 6 5 1.14704e+06 1.70461
2971 127 10 6 5 18673.7 1.72055
9362 127 10 6 5 286790 1.06974
4583 127 10 6 5 4.028e+06 1.63362
5832 127 10 6 5 765.505 257.591
127 127 10 6 5 2.31881e+06 1.61178
4726 127 10 6 5 54725.5 7.19855
2590 127 10 6 5 77335.3 1.07245
8745 127 10 6 5 28472.2 1.70148
6230 127 10 6 5 87701.6 23.1306
1281 127 10 6 5 110917 1.6704
1704 127 10 6 5 103342 1.61202
8319 127 10 6 5 2.73219e+06 1.10353
2016 127 10 6 5 123603 1.60982
2334 127 10 6 5 38651.4 1.14995
7419 127 10 6 5 478358 1.61024
4545 127 10 6 5 4.89977e+06 1.09556
4 127 10 6 5 1.00314e+07 1.60915
1884 127 10 6 5 131256 1.09552
1277 127 10 6 5 9.93837e+06 1.74935
7110 127 10 6 5 135357 45.437
485 127 10 6 5 4.11319e+06 1.08749
7540 127 10 6 5 207583 19.3705
