Seed  np arch1 arch2 arch3 chi2/dat duration
5576 139 7 8 6 37.3928 496.394
1883 139 7 8 6 439602 1.85623
78 139 7 8 6 1.8066e+08 1.88289
3249 139 7 8 6 127820 1.20399
3685 139 7 8 6 375952 1.2115
5181 139 7 8 6 118518 1.81933
6527 139 7 8 6 963581 1.24194
6870 139 7 8 6 75734.9 1.89092
2362 139 7 8 6 270397 1.77602
6054 139 7 8 6 1092.93 8.98349
961 139 7 8 6 1.85141e+06 1.21298
3397 139 7 8 6 5.27e+06 1.18934
6266 139 7 8 6 100023 1.21127
5531 139 7 8 6 801436 1.21948
4390 139 7 8 6 1.41257e+06 1.85439
612 139 7 8 6 88438.8 1.22784
4728 139 7 8 6 174417 1.83716
6962 139 7 8 6 4.55249e+06 1.77271
542 139 7 8 6 9415.37 1.21876
3859 139 7 8 6 109874 1.86876
6340 139 7 8 6 1.26322e+07 1.89251
3566 139 7 8 6 88970 1.21803
3515 139 7 8 6 1.78113e+08 1.20684
9129 139 7 8 6 1955.1 1.23703
9471 139 7 8 6 610105 1.21076
6206 139 7 8 6 2.88253e+06 1.20058
7171 139 7 8 6 3.71195e+09 1.76948
9585 139 7 8 6 258165 9.05044
8106 139 7 8 6 818320 1.76801
2355 139 7 8 6 29422.4 10.3193
2060 139 7 8 6 8983.17 3.72946
5513 139 7 8 6 1.82264e+07 1.20617
3655 139 7 8 6 2.39056e+06 1.22092
811 139 7 8 6 4.34629e+06 1.18581
7993 139 7 8 6 6.26474e+07 1.19147
9073 139 7 8 6 115770 1.77107
4753 139 7 8 6 518396 1.79808
5850 139 7 8 6 21105.7 6.75402
4314 139 7 8 6 939095 1.20933
2724 139 7 8 6 104.926 444.608
7610 139 7 8 6 1.66628e+06 1.87562
1179 139 7 8 6 53808.2 1.79144
566 139 7 8 6 577591 3.36729
5207 139 7 8 6 3.93461e+06 1.81579
5802 139 7 8 6 71208.8 1.26647
2446 139 7 8 6 215449 1.86127
8854 139 7 8 6 362176 1.19499
9532 139 7 8 6 43149.3 1.21981
1027 139 7 8 6 19725.2 9.37881
1699 139 7 8 6 224655 2.52382
3724 139 7 8 6 48182 1.84039
