Seed  np arch1 arch2 arch3 chi2/dat duration
4848 89 10 4 4 1.58534e+06 0.760438
4795 89 10 4 4 4966.72 0.819639
3287 89 10 4 4 1.14228e+08 1.14492
9196 89 10 4 4 153330 1.14023
8266 89 10 4 4 1.08166e+06 1.18254
1658 89 10 4 4 21519.8 1.65457
6244 89 10 4 4 47678.7 1.14736
5360 89 10 4 4 42977.6 169.312
746 89 10 4 4 1.17252e+06 1.14552
4831 89 10 4 4 3.59871e+06 1.45028
4245 89 10 4 4 758277 0.775939
4459 89 10 4 4 172664 0.779331
9376 89 10 4 4 1.68079e+08 1.52492
2423 89 10 4 4 169903 35.7438
2615 89 10 4 4 91599.5 1.20697
8261 89 10 4 4 732276 1.20117
1539 89 10 4 4 3.29869e+06 1.14545
5014 89 10 4 4 1.05406e+06 1.1447
5677 89 10 4 4 198586 1.14607
5098 89 10 4 4 8241.34 0.83076
1044 89 10 4 4 7.48794e+06 1.14276
6909 89 10 4 4 1.43533e+06 0.792664
912 89 10 4 4 6769.82 1.2326
9835 89 10 4 4 3336.25 7.50567
1607 89 10 4 4 329.001 279.753
8071 89 10 4 4 3.46681e+06 1.21591
111 89 10 4 4 366077 1.14385
2033 89 10 4 4 0.971683 356.65
2372 89 10 4 4 5.2416e+07 1.20267
1124 89 10 4 4 4218.25 1.25967
3514 89 10 4 4 3.28266e+06 1.17969
9526 89 10 4 4 14718 1.63543
8546 89 10 4 4 4880.72 0.805454
2792 89 10 4 4 287002 0.785095
2607 89 10 4 4 302453 0.761881
3363 89 10 4 4 0.931656 326.112
4526 89 10 4 4 1509.01 53.096
1093 89 10 4 4 137300 0.774933
7131 89 10 4 4 94424 0.761535
9075 89 10 4 4 16184.7 0.784505
6404 89 10 4 4 1.53456e+06 1.19911
2201 89 10 4 4 681422 0.78411
6243 89 10 4 4 24830.7 0.784683
812 89 10 4 4 875435 0.764448
8443 89 10 4 4 172320 1.22239
8594 89 10 4 4 0.949201 357.261
3492 89 10 4 4 35036.4 0.785969
7032 89 10 4 4 4426.49 8.30713
7504 89 10 4 4 140853 0.83182
1242 89 10 4 4 0.962765 368.229
4535 89 10 4 4 115075 0.825221
