Seed  np arch1 arch2 arch3 chi2/dat duration
5374 161 8 7 9 2.13606e+06 2.21404
1114 161 8 7 9 822588 2.20756
9456 161 8 7 9 64964.9 2.1524
384 161 8 7 9 1.73559e+09 10.0848
9127 161 8 7 9 2913.59 20.005
6165 161 8 7 9 74087.6 137.927
9510 161 8 7 9 3.50264e+06 2.20572
7770 161 8 7 9 785061 1.43481
8025 161 8 7 9 1.26512e+06 2.32936
423 161 8 7 9 8.75788e+06 2.18201
4918 161 8 7 9 1.7699e+06 2.11177
7209 161 8 7 9 116218 2.18141
6643 161 8 7 9 346124 1.44344
7263 161 8 7 9 4.64616e+09 2.10541
5160 161 8 7 9 21.5091 448.524
8480 161 8 7 9 8.32614 464.325
9427 161 8 7 9 642329 2.10078
295 161 8 7 9 80127.6 1.42834
6898 161 8 7 9 174814 2.27169
8631 161 8 7 9 724462 1.40403
2490 161 8 7 9 406466 25.0318
1302 161 8 7 9 14046 2.16044
1253 161 8 7 9 963388 2.948
5260 161 8 7 9 314926 2.30276
544 161 8 7 9 13103.8 4.03961
6499 161 8 7 9 1.5321e+06 2.27315
2775 161 8 7 9 355639 2.12732
164 161 8 7 9 2.74242e+07 2.1356
4744 161 8 7 9 17228.6 156.667
2199 161 8 7 9 1441.74 53.6383
1155 161 8 7 9 3.27354e+06 1.43678
5097 161 8 7 9 131300 2.95083
2253 161 8 7 9 2.19057e+06 2.12306
5180 161 8 7 9 23004.3 2.26753
5270 161 8 7 9 202198 2.13079
5489 161 8 7 9 112949 2.26381
8926 161 8 7 9 60164.7 52.6637
9079 161 8 7 9 2.29642e+06 1.41877
4282 161 8 7 9 4.63897e+07 2.21035
2101 161 8 7 9 151757 1.44411
7414 161 8 7 9 48932.2 1.44508
417 161 8 7 9 109412 15.7267
9506 161 8 7 9 288.948 560.72
452 161 8 7 9 128074 1.43223
1562 161 8 7 9 496238 2.12894
9174 161 8 7 9 1.49403e+06 2.10335
7477 161 8 7 9 9461.05 15.7589
9306 161 8 7 9 1.08728e+06 31.2158
8739 161 8 7 9 245674 19.9534
5161 161 8 7 9 9575.78 2.28393
716 161 8 7 9 598673 1.44211
