Seed  np arch1 arch2 arch3 chi2/dat duration
8965 77 8 4 4 27557.8 0.682545
5408 77 8 4 4 7331.99 200.776
4180 77 8 4 4 11266.7 0.671103
9427 77 8 4 4 367967 0.992735
1174 77 8 4 4 539.38 1.07326
3066 77 8 4 4 48758.5 0.693387
2118 77 8 4 4 129233 0.667178
1880 77 8 4 4 466547 0.682661
6337 77 8 4 4 1.24387e+06 0.668155
86 77 8 4 4 260079 71.7259
2183 77 8 4 4 1.84562e+06 0.671493
8309 77 8 4 4 1997.18 1.10567
2495 77 8 4 4 3989.3 0.703716
4666 77 8 4 4 260267 0.66821
4187 77 8 4 4 220844 0.990085
7980 77 8 4 4 350177 0.670598
8099 77 8 4 4 774110 0.992226
4555 77 8 4 4 508131 0.991127
5052 77 8 4 4 19964.5 0.672112
320 77 8 4 4 158716 0.673977
9498 77 8 4 4 3832.15 1.07396
3594 77 8 4 4 3.55362e+07 0.9916
724 77 8 4 4 3896.94 1.09455
695 77 8 4 4 178975 0.6607
6238 77 8 4 4 1451.75 220.581
4112 77 8 4 4 9.98605e+06 1.0057
6296 77 8 4 4 190199 1.11331
3955 77 8 4 4 3.33569e+07 0.670811
9968 77 8 4 4 7.8054e+06 0.990032
3940 77 8 4 4 249346 0.661523
5155 77 8 4 4 2.02573e+06 0.672386
1135 77 8 4 4 406785 0.682941
4830 77 8 4 4 563654 0.680559
818 77 8 4 4 5.87853e+06 1.04274
3146 77 8 4 4 2.52964e+06 0.990259
9304 77 8 4 4 2.05228e+08 1.03753
4087 77 8 4 4 1.57778e+06 0.676936
4566 77 8 4 4 40361.2 1.04579
9955 77 8 4 4 2445.12 8.53396
3615 77 8 4 4 439335 1.07895
509 77 8 4 4 16658.6 0.988659
3396 77 8 4 4 1.03955e+06 1.07395
281 77 8 4 4 37812.5 2.11977
7334 77 8 4 4 119918 1.04246
1397 77 8 4 4 497233 0.992008
8126 77 8 4 4 5.42322e+06 0.991319
1651 77 8 4 4 164752 0.675554
5122 77 8 4 4 4744.53 1.02338
8769 77 8 4 4 34844.6 1.04079
8542 77 8 4 4 1.91535e+06 1.00785
521 77 8 4 4 32262.5 0.687464
