Seed  np arch1 arch2 arch3 chi2/dat duration
8110 125 8 7 5 42731.3 1.61027
2598 125 8 7 5 2200.27 1.18659
7521 125 8 7 5 1.27009e+07 1.6078
7570 125 8 7 5 576012 1.09785
220 125 8 7 5 69922.2 2.28583
288 125 8 7 5 22931.2 1.68116
877 125 8 7 5 528617 1.60808
7488 125 8 7 5 210233 1.14948
3014 125 8 7 5 353956 1.73115
1571 125 8 7 5 410729 1.08652
526 125 8 7 5 2.7719e+08 1.09983
722 125 8 7 5 330504 1.655
4402 125 8 7 5 2.4077e+07 1.63163
9334 125 8 7 5 105288 1.66689
8913 125 8 7 5 333252 1.10277
4861 125 8 7 5 378831 1.10805
3942 125 8 7 5 2.41716e+06 1.08438
4398 125 8 7 5 3.66717e+06 1.60595
644 125 8 7 5 1.45321e+06 1.63076
1754 125 8 7 5 1.68888e+06 1.70082
9708 125 8 7 5 1.3707e+06 1.10815
4051 125 8 7 5 157013 1.68145
3455 125 8 7 5 5.30555e+06 1.11369
5392 125 8 7 5 34369.9 7.69105
4164 125 8 7 5 210806 1.10262
9637 125 8 7 5 15335.3 108.383
3804 125 8 7 5 176918 1.64794
2876 125 8 7 5 12796.2 1.10117
1001 125 8 7 5 2.44027e+06 1.66821
7859 125 8 7 5 748599 1.75175
2344 125 8 7 5 22297.2 1.11911
6561 125 8 7 5 2244.86 1.7341
4485 125 8 7 5 517228 22.2995
850 125 8 7 5 1.35733e+08 1.60762
6130 125 8 7 5 36958 1.13143
8008 125 8 7 5 3.49126e+06 124.794
4588 125 8 7 5 1.0794e+06 1.09631
3402 125 8 7 5 106455 1.67774
593 125 8 7 5 1.10407e+07 1.60844
9575 125 8 7 5 762946 1.63558
9400 125 8 7 5 455184 31.2437
1660 125 8 7 5 52789.6 31.6053
3953 125 8 7 5 1.1999e+07 1.62423
6100 125 8 7 5 40809.6 52.2294
7584 125 8 7 5 41691.7 19.0408
6921 125 8 7 5 1914.76 11.455
8585 125 8 7 5 684.468 123.508
9282 125 8 7 5 163615 1.09159
1515 125 8 7 5 5285.97 4.43544
3835 125 8 7 5 38746 14.3098
3790 125 8 7 5 2.3842e+06 1.61576
