Seed  np arch1 arch2 arch3 chi2/dat duration
7859 134 8 7 6 794326 1.80964
1005 134 8 7 6 5267.04 7.07331
937 134 8 7 6 226871 1.7179
577 134 8 7 6 4756.43 130.35
7658 134 8 7 6 1.43045 501.545
1362 134 8 7 6 54654 1.81097
5201 134 8 7 6 10759.2 9.44888
1011 134 8 7 6 72671.6 15.1975
7572 134 8 7 6 222231 3.03819
977 134 8 7 6 459.713 488.998
674 134 8 7 6 10987.6 288.17
4808 134 8 7 6 2.75376e+06 1.81812
689 134 8 7 6 5.64737e+06 1.78563
2747 134 8 7 6 2.78469e+06 1.72924
574 134 8 7 6 1815.96 10.7788
926 134 8 7 6 927.931 436.082
6338 134 8 7 6 85656.7 1.20711
5807 134 8 7 6 1.92093e+07 1.74203
2910 134 8 7 6 693.749 562.283
3358 134 8 7 6 31128 1.2067
4218 134 8 7 6 241433 1.7448
6551 134 8 7 6 1.66041e+06 1.73721
1635 134 8 7 6 43919.6 8.89245
8075 134 8 7 6 577158 1.71332
2780 134 8 7 6 8.2497e+06 1.73643
2477 134 8 7 6 154037 1.16658
8456 134 8 7 6 355679 1.71645
331 134 8 7 6 334771 1.75707
26 134 8 7 6 922743 1.75988
639 134 8 7 6 15321.9 1.18904
2334 134 8 7 6 19302.5 111.774
3669 134 8 7 6 38302.4 1.83292
7369 134 8 7 6 4.30369e+07 1.7179
914 134 8 7 6 22015.7 1.71277
2069 134 8 7 6 74531.8 1.74301
5114 134 8 7 6 516107 1.16206
5172 134 8 7 6 1.66706e+06 1.16085
1125 134 8 7 6 578706 1.80475
4025 134 8 7 6 1.09662e+07 1.17625
6090 134 8 7 6 1.50321e+07 102.867
4536 134 8 7 6 37200.4 1.71086
7380 134 8 7 6 22055.8 18.0255
7679 134 8 7 6 239441 1.78771
9344 134 8 7 6 336303 1.818
2008 134 8 7 6 73108.9 1.18078
9002 134 8 7 6 14373.8 1.81025
3820 134 8 7 6 6.65686 422.303
1494 134 8 7 6 100253 1.14581
5238 134 8 7 6 9.65281e+12 1.7161
7625 134 8 7 6 134356 1.1814
4418 134 8 7 6 306219 1.14809
