Seed  np arch1 arch2 arch3 chi2/dat duration
9248 175 5 9 10 111767 2.32219
1721 175 5 9 10 505708 21.5876
2008 175 5 9 10 29726 1.58594
2160 175 5 9 10 223089 1.54914
8492 175 5 9 10 525178 2.38032
6113 175 5 9 10 7.82357e+07 2.2823
3095 175 5 9 10 799057 320.58
264 175 5 9 10 13706 89.8116
5356 175 5 9 10 2.37951e+07 1.54386
3266 175 5 9 10 1.71641e+06 219.018
1996 175 5 9 10 18086.4 2.41363
1465 175 5 9 10 79911.9 1.54558
8473 175 5 9 10 1663.15 1.57034
2375 175 5 9 10 15550.5 13.7645
3578 175 5 9 10 1.37611e+06 1.53837
2526 175 5 9 10 1.1411e+07 2.3083
9314 175 5 9 10 1.04395e+07 22.0534
2828 175 5 9 10 0.924783 659.747
2135 175 5 9 10 2123.61 2.44487
2428 175 5 9 10 249333 2.3215
7144 175 5 9 10 148662 132.045
1263 175 5 9 10 943190 2.38806
406 175 5 9 10 20530.2 185.198
117 175 5 9 10 0.949459 568.071
484 175 5 9 10 7.05201e+06 2.30552
1879 175 5 9 10 0.952709 590.239
4983 175 5 9 10 18037.6 2.40616
3984 175 5 9 10 12786.7 2.4297
2438 175 5 9 10 3.29661e+06 2.38014
5358 175 5 9 10 291309 176.492
4976 175 5 9 10 442.417 608.137
7626 175 5 9 10 199442 13.1976
2101 175 5 9 10 300254 226.316
8002 175 5 9 10 844387 2.28315
8294 175 5 9 10 1.06133e+06 2.27233
9689 175 5 9 10 3.07191 482.262
8523 175 5 9 10 58799.6 3.09385
6108 175 5 9 10 38587.3 2.43365
8129 175 5 9 10 16733 4.73143
7287 175 5 9 10 251666 24.3382
2034 175 5 9 10 859674 1.5457
6439 175 5 9 10 34694.8 1.61
6821 175 5 9 10 0.942066 1282.27
865 175 5 9 10 1.08521e+06 1.54775
4006 175 5 9 10 39626.5 3.10254
8606 175 5 9 10 24092.7 2.36941
5110 175 5 9 10 2.37359e+06 34.2643
9404 175 5 9 10 4.37846e+06 2.25243
3937 175 5 9 10 50974.8 4.24138
5342 175 5 9 10 1.46132e+06 1.5359
4872 175 5 9 10 0.926669 532.539
