Seed  np arch1 arch2 arch3 chi2/dat duration
7006 127 6 6 9 5.03091e+06 1.64068
247 127 6 6 9 453612 1.09947
3677 127 6 6 9 236192 1.63777
1408 127 6 6 9 1.22233e+06 1.10301
1510 127 6 6 9 1095.94 80.7151
606 127 6 6 9 412504 1.09051
2881 127 6 6 9 132821 1.62747
8162 127 6 6 9 3.18601e+06 1.6579
6096 127 6 6 9 5.3919e+07 1.76199
9976 127 6 6 9 811610 1.61546
3079 127 6 6 9 126512 1.09926
8310 127 6 6 9 4221.77 1.12503
6446 127 6 6 9 480.968 414.175
1485 127 6 6 9 205238 13.7391
5472 127 6 6 9 3.28952 478.553
9508 127 6 6 9 1083.09 488.063
9794 127 6 6 9 9.9035e+06 1.62035
9551 127 6 6 9 2.90439e+07 1.68351
7179 127 6 6 9 47.4879 423.829
7926 127 6 6 9 0.976282 464.447
5626 127 6 6 9 3.09059e+07 3.88463
3901 127 6 6 9 2.09949e+07 1.09917
5994 127 6 6 9 246898 1.14174
3638 127 6 6 9 514690 2.26381
2470 127 6 6 9 121066 1.6339
9327 127 6 6 9 217257 1.66438
3434 127 6 6 9 2.89909e+06 1.61699
397 127 6 6 9 0.941196 451.942
2587 127 6 6 9 550116 1.63422
272 127 6 6 9 537727 1.10857
9568 127 6 6 9 506.156 433.872
9267 127 6 6 9 1.08257e+06 1.08828
3321 127 6 6 9 1.80541e+06 1.16688
2354 127 6 6 9 1.72331e+06 1.61413
9915 127 6 6 9 5.91022e+07 26.3164
1077 127 6 6 9 3.85833e+06 1.61361
5712 127 6 6 9 924253 1.67467
1137 127 6 6 9 30799.3 1.11017
7738 127 6 6 9 19522.9 3.9467
2556 127 6 6 9 16373.8 1.09673
2282 127 6 6 9 261426 8.35542
7981 127 6 6 9 2646.76 1.67381
6587 127 6 6 9 49954.8 1.12501
4011 127 6 6 9 48440.4 22.0667
5692 127 6 6 9 777280 1.10868
2824 127 6 6 9 0.952432 522.384
8719 127 6 6 9 101.464 346.831
9055 127 6 6 9 298371 1.09676
4160 127 6 6 9 4209.71 27.3694
256 127 6 6 9 270508 1.6835
8551 127 6 6 9 1.19215e+06 1.64359
