Seed  np arch1 chi2/dat duration
8255 25 8 0.860191 2.05243
4437 25 8 0.761561 2.06243
5979 25 8 79.0805 1.9261
1231 25 8 14.8077 1.95538
3554 25 8 0.957341 1.84732
2846 25 8 47.8014 2.07856
9523 25 8 1.78576 1.82354
3252 25 8 15.7863 1.95577
1836 25 8 4.37553 2.0773
1496 25 8 61.1898 1.03117
463 25 8 0.755274 2.0471
5906 25 8 1.20681 2.05528
5266 25 8 64.5349 2.05947
585 25 8 0.834954 1.84809
3676 25 8 0.874855 2.06419
7283 25 8 11.6837 1.84115
856 25 8 2.32016 2.07169
2400 25 8 6.70947 1.9381
5691 25 8 25.0653 1.93041
7367 25 8 0.824616 2.06708
46 25 8 0.975473 2.04154
362 25 8 0.801739 2.01593
5380 25 8 7.57078 1.64853
7994 25 8 9.56469 1.73894
8841 25 8 10.782 1.7976
4038 25 8 39.5527 1.68028
3555 25 8 6.27268 2.09369
7842 25 8 8.10933 2.08067
1540 25 8 5.60508 1.91383
3212 25 8 1.08803 2.0373
3050 25 8 1.67535 2.06478
5689 25 8 0.797233 2.06769
2684 25 8 13.8305 1.70223
7575 25 8 0.759814 1.94517
1952 25 8 0.764613 2.08601
5177 25 8 0.805767 1.92889
7711 25 8 61.9738 1.78643
1858 25 8 1.18974 2.04687
4128 25 8 675.399 2.73583
1912 25 8 57.1173 1.82644
956 25 8 33.9636 1.84156
5901 25 8 1.69297 2.09123
555 25 8 12.3823 1.79751
3010 25 8 25.5144 1.91734
9334 25 8 48.5173 1.86822
8050 25 8 36.8916 1.7157
9735 25 8 3.83595 2.07328
8219 25 8 0.803297 2.04586
2968 25 8 8.96982 1.72812
9588 25 8 0.837731 2.0548
9637 25 8 1.24994 2.08826
