Seed  np arch1 chi2/dat duration
7766 121 40 57.5843 4.06671
4772 121 40 0.620911 3.72881
6247 121 40 12.7834 3.81815
9534 121 40 13.7084 3.7591
2578 121 40 0.769745 3.89521
1360 121 40 0.592457 3.63654
5273 121 40 0.536669 3.80313
2233 121 40 0.595466 3.53121
7237 121 40 3.35077 3.93616
1188 121 40 24.2521 3.76603
1391 121 40 1.19952 3.77134
5653 121 40 1.49993 3.84563
7532 121 40 0.538951 3.656
7709 121 40 35.637 3.67633
8850 121 40 20.3974 3.71283
8258 121 40 0.790598 3.82916
1072 121 40 2.46043 3.53615
1394 121 40 3.84873 3.5274
3178 121 40 0.717179 3.79936
3789 121 40 28.4534 3.76671
4347 121 40 0.697048 3.53797
8602 121 40 33.918 3.6307
19 121 40 33.7175 3.84492
8841 121 40 12.9706 3.69491
6002 121 40 1.16271 3.64159
7038 121 40 6.20825 4.01969
5466 121 40 9.73491 3.51725
218 121 40 2.93321 3.55766
5141 121 40 0.594947 3.57946
491 121 40 2.93439 3.51976
2068 121 40 460.653 3.98414
4486 121 40 1.57681 3.6263
1127 121 40 1.13892 3.64501
7972 121 40 28.1876 4.0554
4798 121 40 4.18937 3.56
6045 121 40 30.5136 3.51873
2108 121 40 0.965998 3.83238
6080 121 40 13.2021 3.56504
9678 121 40 28.0551 3.8452
443 121 40 4.14087 3.50497
7801 121 40 28.8712 3.63958
4247 121 40 58.1215 3.66084
1591 121 40 5.42742 3.49968
614 121 40 1.848 3.4987
7986 121 40 1.5517 3.64638
5495 121 40 35.2323 3.61637
3836 121 40 1.53723 4.26113
741 121 40 0.650626 3.75221
4321 121 40 0.631578 3.83832
9824 121 40 1.54922 3.72165
93 121 40 0.592327 3.69865
