Seed  np arch1 chi2/dat duration
959 103 34 0.492953 3.3611
2205 103 34 1.58903 3.48394
3715 103 34 14.4735 3.66368
8748 103 34 12.8863 3.09771
507 103 34 24.1713 3.40222
4741 103 34 2.43883 3.18946
3936 103 34 1.3108 3.56206
1604 103 34 0.769361 3.3257
3297 103 34 2.25486 3.53664
3812 103 34 1.59624 3.35769
3794 103 34 3.15022 3.2201
7084 103 34 1.14732 3.31166
1389 103 34 0.936121 3.12851
1853 103 34 0.954022 3.28007
985 103 34 0.582063 3.41149
7039 103 34 13.7287 3.22016
8918 103 34 0.654205 3.30682
208 103 34 4.24323 3.27554
9533 103 34 0.899837 3.56053
6468 103 34 12.886 3.26736
5859 103 34 1.16464 3.36577
3790 103 34 7.82652 3.2403
1062 103 34 0.794117 3.20075
6170 103 34 0.963675 3.35549
1039 103 34 8.47984 3.27854
7390 103 34 11.9422 3.25601
3950 103 34 1.2207 3.24269
7831 103 34 9.35587 3.11509
4794 103 34 58.9611 3.61946
1770 103 34 2.5535 3.65092
9989 103 34 23.3136 3.33976
8016 103 34 3.03337 3.2451
3459 103 34 1.49134 3.0816
6511 103 34 0.837432 3.06025
5458 103 34 2.07981 3.25486
9728 103 34 2.80298 3.021
540 103 34 0.539894 3.54622
3884 103 34 13.4664 3.26437
9274 103 34 0.421062 3.41379
549 103 34 0.517983 3.35017
2528 103 34 2.66118 3.60503
599 103 34 0.628253 3.32024
1219 103 34 4.47263 3.24339
8276 103 34 0.660892 3.18184
9795 103 34 1.05312 3.60715
9150 103 34 35.477 3.49292
5005 103 34 0.585077 3.36611
1029 103 34 0.704567 3.37252
2604 103 34 1.02232 3.49336
8067 103 34 4.75275 3.27641
9759 103 34 9.68108 3.63066
