Seed  np arch1 chi2/dat duration
6411 130 43 1.31197 4.03468
3249 130 43 48.2844 3.99521
7847 130 43 1.12555 3.74298
2593 130 43 10.5813 3.8734
475 130 43 3.26338 3.66206
9263 130 43 1.40496 3.62698
2042 130 43 4.23239 3.6989
8697 130 43 39.6474 3.80692
8147 130 43 0.3187 3.7737
954 130 43 0.65849 3.96424
4928 130 43 1.24773 3.66772
7548 130 43 0.66784 3.54395
1497 130 43 1.83204 3.87881
5528 130 43 133.778 3.84894
3740 130 43 0.619131 3.91091
1275 130 43 3.26767 4.18452
4637 130 43 3.28312 4.1133
4555 130 43 0.680473 3.85653
246 130 43 4.60278 3.7374
9149 130 43 9.73628 3.67731
1688 130 43 0.956011 3.69081
3342 130 43 0.609692 3.75016
1641 130 43 20.7258 3.94248
3496 130 43 2.05752 3.7493
701 130 43 0.873519 3.81211
7518 130 43 0.519791 3.81953
2120 130 43 2.47641 3.61955
8380 130 43 6.08571 3.63396
198 130 43 0.952356 3.94352
4362 130 43 0.626648 3.89577
9714 130 43 1.14733 3.84272
6175 130 43 0.62769 3.74056
4410 130 43 0.243686 4.00904
7574 130 43 1.8099 3.68444
1578 130 43 6.71342 4.19699
2468 130 43 0.994719 3.77358
644 130 43 24.5186 4.12201
8285 130 43 5.77398 3.80013
5542 130 43 1.19993 3.73169
4075 130 43 1.19166 3.66057
5200 130 43 0.563771 3.81597
4842 130 43 6.87112 3.88156
1818 130 43 0.603798 4.08741
2430 130 43 3.96188 3.74553
2262 130 43 5.41116 3.6263
1131 130 43 484.751 3.556
5233 130 43 1.46426 3.92572
9073 130 43 2.28496 3.73842
1582 130 43 4.1198 3.88969
2933 130 43 7.10918 3.88976
9163 130 43 1.93175 3.59459
