Seed  np arch1 chi2/dat duration
465 139 46 0.800272 4.01788
314 139 46 2.80942 3.89684
1167 139 46 1.98291 3.90956
4415 139 46 4.39115 4.19069
1739 139 46 5.76969 3.90801
7550 139 46 66.5654 4.01423
1198 139 46 12.7003 4.08085
7820 139 46 0.587349 4.12067
4002 139 46 5.02841 4.20843
2821 139 46 8.40781 4.48209
9764 139 46 18.1886 4.06687
1853 139 46 12.8064 3.90206
6733 139 46 1.93416 4.13987
9312 139 46 73.8536 4.06906
2511 139 46 5.83641 3.94276
2454 139 46 60.1916 4.51547
114 139 46 2.41527 4.39202
4602 139 46 22.0829 4.50152
995 139 46 14.1732 4.63118
1633 139 46 10.5654 4.33334
7338 139 46 15.546 4.19608
636 139 46 0.566735 4.31652
2160 139 46 6.13984 3.98141
7393 139 46 48.7344 4.52012
9156 139 46 0.453202 4.39848
1038 139 46 2.33081 3.92224
4007 139 46 238.407 4.44022
3525 139 46 7.63318 4.47761
79 139 46 2.37909 4.08086
1025 139 46 3.31214 4.03534
9031 139 46 0.858894 3.85495
4365 139 46 1.90147 4.3165
2533 139 46 6.95377 3.92123
4704 139 46 1.62581 4.05238
8786 139 46 2.08872 4.4956
2162 139 46 3.69604 4.46451
3690 139 46 1.99763 4.4969
7904 139 46 5.99271 3.96503
1627 139 46 2.19822 4.12329
410 139 46 8.4055 4.50976
7108 139 46 6.56476 4.33455
9957 139 46 13.8432 4.11424
1440 139 46 3.16719 3.96447
1657 139 46 8.66687 3.92681
4520 139 46 4.36073 4.52208
7787 139 46 239.993 4.05008
9153 139 46 10.0815 4.36363
9300 139 46 0.647663 4.05924
5463 139 46 3.44769 3.96165
8966 139 46 3.93657 3.91029
6838 139 46 0.838738 3.90689
