Seed  np arch1 chi2/dat duration
2450 49 16 23.8185 2.35183
3637 49 16 6.21371 2.46139
8224 49 16 135.812 2.45022
7503 49 16 0.667739 2.46423
2749 49 16 4.29208 2.19811
4882 49 16 5.6499 2.11291
687 49 16 1.69829 2.20361
9875 49 16 0.679443 2.4182
33 49 16 0.650343 2.55208
1920 49 16 1.91319 2.40635
6604 49 16 0.758685 2.22897
8256 49 16 0.723334 2.48459
2408 49 16 0.634604 2.19366
7837 49 16 1.14958 2.27112
7156 49 16 0.690106 2.28895
4252 49 16 4.6338 2.19936
2742 49 16 0.612673 2.42441
3022 49 16 11.4746 2.14577
1645 49 16 1.72617 2.5207
9714 49 16 0.697383 2.41297
2562 49 16 0.566806 2.43487
8993 49 16 0.62394 2.23513
3446 49 16 49.1649 2.26782
5742 49 16 0.693042 2.5804
806 49 16 0.759434 2.45794
9616 49 16 1.76912 2.41006
498 49 16 0.66261 2.5527
6476 49 16 6.72153 2.47621
7017 49 16 5.86145 2.17704
5422 49 16 1.89173 2.44
1558 49 16 0.549742 2.27124
993 49 16 0.69324 2.58279
177 49 16 1.38356 2.10977
580 49 16 7.68721 2.55255
9164 49 16 0.647378 2.34047
836 49 16 1.14702 2.19969
9488 49 16 3.45903 2.35929
448 49 16 1.09773 2.20934
8634 49 16 7.08594 2.13483
5953 49 16 0.667706 2.29924
1691 49 16 2.19014 2.1123
317 49 16 0.527295 3.27904
649 49 16 6.53241 2.2433
1670 49 16 66.9288 2.26592
9045 49 16 0.642107 2.48161
4025 49 16 21.5383 2.33974
8281 49 16 1.61506 2.31799
6980 49 16 0.974935 2.1245
5094 49 16 2.33928 2.12168
8518 49 16 10.5598 2.23595
1303 49 16 0.612232 2.1757
