Seed  np arch1 chi2/dat duration
7547 79 26 2.72625 2.50988
3374 79 26 1.05503 2.55447
5361 79 26 0.642914 2.78279
8710 79 26 2.80365 2.63118
8821 79 26 3.1092 2.70801
6096 79 26 1.29204 2.57105
4586 79 26 4.89729 2.9018
2607 79 26 96.5839 2.61585
6376 79 26 2.7656 3.17847
7026 79 26 37.4035 2.61037
1773 79 26 0.620366 2.94875
5548 79 26 10.5878 2.60295
7760 79 26 0.84104 2.5797
9507 79 26 110.687 2.97653
2384 79 26 1.4294 2.96973
5498 79 26 0.531324 2.87891
1612 79 26 0.840587 2.84855
1116 79 26 6.68101 2.67614
5272 79 26 6.5682 2.98988
6228 79 26 0.738133 2.82497
9516 79 26 0.411434 2.75752
4304 79 26 5.06243 2.74006
1208 79 26 0.599671 2.97534
4982 79 26 0.605987 2.57937
188 79 26 2.64818 2.58771
326 79 26 0.73959 2.56
6710 79 26 0.582898 2.6015
4257 79 26 1.9197 2.67977
9097 79 26 0.682797 2.96658
5341 79 26 3.8021 2.58101
9472 79 26 0.548894 2.71459
1813 79 26 0.837486 2.61063
3229 79 26 0.499811 2.64256
3618 79 26 0.604009 2.65318
1654 79 26 5.78578 2.54618
6257 79 26 0.539807 2.91147
7878 79 26 10.4596 2.53534
170 79 26 14.2502 2.58907
8831 79 26 8.54844 2.67236
8377 79 26 1.4938 2.6655
508 79 26 0.600724 2.75562
6196 79 26 0.578719 2.90303
530 79 26 3.41453 2.63634
9191 79 26 54.0951 2.72484
3438 79 26 0.763387 2.61833
6199 79 26 9.2646 2.73575
116 79 26 3.83229 2.70044
2563 79 26 17.5401 2.6154
68 79 26 10.4289 2.64672
7881 79 26 2.05553 2.79489
7773 79 26 0.578687 2.821
