Seed  np arch1 chi2/dat duration
1071 112 37 0.535902 3.65725
867 112 37 0.378313 3.38564
2212 112 37 147.578 3.32778
4489 112 37 0.304792 3.43735
4030 112 37 0.901129 3.27264
516 112 37 10.0994 3.27741
3170 112 37 1.46133 3.34662
5099 112 37 2.33693 3.66428
1819 112 37 0.521714 3.26684
3988 112 37 20.7449 3.32201
8767 112 37 2.59206 3.50333
4787 112 37 5.77623 3.10721
7359 112 37 18.7658 3.35869
7332 112 37 2.70591 3.22376
1684 112 37 1.87767 3.56719
7102 112 37 0.530287 3.44778
2532 112 37 3.67706 3.56227
2688 112 37 0.366303 3.27231
9392 112 37 1.76724 3.35345
7638 112 37 23.3397 3.47575
3283 112 37 5.42452 3.6665
7510 112 37 4.10903 3.33915
9855 112 37 0.600051 3.36428
3607 112 37 2.84859 3.24376
575 112 37 53.1429 3.72253
1302 112 37 1.10012 3.2368
5170 112 37 3.13707 3.25497
2344 112 37 14.1507 3.36463
4278 112 37 1.82707 3.15588
3254 112 37 0.701414 3.44785
7371 112 37 27.7262 3.70542
833 112 37 1.04874 3.30837
7352 112 37 16.7728 3.45703
5117 112 37 0.450101 3.4239
8858 112 37 0.437791 3.6051
7851 112 37 9.3778 3.43571
2647 112 37 0.508118 3.47176
1168 112 37 3.85734 3.55441
6416 112 37 5.92745 3.31357
1154 112 37 1.0898 3.68371
5933 112 37 0.609394 3.31349
8187 112 37 5.23531 3.55498
2540 112 37 4.08003 3.75295
7749 112 37 0.907423 3.4767
5462 112 37 4.06106 3.31039
4825 112 37 0.40964 3.46065
739 112 37 3.76318 3.2603
5923 112 37 1.91229 3.44365
7986 112 37 53.6016 3.54979
7750 112 37 33.7197 3.33786
9572 112 37 0.583469 3.66704
