Seed  np arch1 chi2/dat duration
4127 73 24 0.662356 2.65841
9493 73 24 24.5653 2.52845
1223 73 24 0.67922 2.57635
5697 73 24 18.6784 2.58207
4056 73 24 0.486982 2.8715
4084 73 24 4.04288 2.50519
1793 73 24 0.679264 2.68793
48 73 24 0.522538 2.57507
4598 73 24 0.606344 2.46191
9234 73 24 0.749168 2.79737
9127 73 24 1.87952 2.75483
6868 73 24 10.8419 2.72669
487 73 24 14.3739 2.46359
5192 73 24 6.07519 2.43958
716 73 24 4.88479 2.59224
2150 73 24 6.41306 2.89318
1967 73 24 3.20026 2.43733
5923 73 24 1.08909 2.63623
6405 73 24 0.677555 2.93489
292 73 24 10.578 2.47693
2181 73 24 0.751622 2.79189
8596 73 24 2.99894 2.92434
8735 73 24 13.713 2.55637
5243 73 24 0.729474 2.53224
9142 73 24 0.827357 3.12481
628 73 24 4.7977 2.61557
7186 73 24 2.61626 2.53489
4609 73 24 0.453643 2.49821
9796 73 24 1.93833 2.78996
5493 73 24 0.630411 2.80313
5625 73 24 0.719596 2.42022
924 73 24 0.483556 2.63838
5844 73 24 0.916156 2.62453
5842 73 24 2.43512 2.40032
3950 73 24 1.4501 2.38036
9954 73 24 0.629965 2.63135
4331 73 24 0.599038 2.62868
1127 73 24 0.532447 2.71319
827 73 24 4.28192 2.548
8309 73 24 2.93924 2.87175
8084 73 24 2.45434 2.43243
2164 73 24 9.5012 2.72812
518 73 24 0.571828 2.66726
1634 73 24 15.4072 2.90733
7371 73 24 0.702191 2.65476
7646 73 24 0.410806 2.69946
3178 73 24 0.567426 2.57038
9353 73 24 0.577564 6.09216
3856 73 24 1.54452 2.52257
9540 73 24 63.2045 2.59367
9063 73 24 1.85672 2.40268
