Seed  np arch1 chi2/dat duration
1546 145 48 0.794983 4.63197
2684 145 48 0.83938 4.23969
3658 145 48 6.7867 4.77261
4150 145 48 2.99053 4.18769
3499 145 48 0.666458 4.50254
1095 145 48 2.14591 4.24795
3131 145 48 0.330649 4.45231
4643 145 48 0.648405 4.19061
6066 145 48 3.98752 4.30726
1148 145 48 10.4238 4.67719
2442 145 48 2.1592 4.32225
8790 145 48 32.7631 4.56667
3393 145 48 9.50748 4.23278
941 145 48 4.97165 4.70317
508 145 48 9.08476 4.17288
4775 145 48 2.04958 4.09577
5101 145 48 0.814057 4.25627
3821 145 48 2.52715 4.3598
2805 145 48 2.78695 4.3339
4578 145 48 0.714856 4.2745
9337 145 48 4.03657 4.22833
9934 145 48 0.7233 4.28486
6724 145 48 0.777731 5.18243
7850 145 48 0.9631 4.62436
8146 145 48 0.513428 4.27092
2818 145 48 0.69633 4.30326
8198 145 48 6.03076 4.60898
8312 145 48 0.486107 4.50901
4147 145 48 0.711715 4.65457
2916 145 48 0.828643 4.59756
5289 145 48 1.0601 5.07238
357 145 48 11.1093 4.34053
2090 145 48 6.86684 4.32386
6649 145 48 0.309592 4.46812
6061 145 48 4.06021 4.51003
2424 145 48 5.15677 4.73717
6044 145 48 31.2056 4.71893
1701 145 48 11.9178 4.79313
714 145 48 0.915956 4.34111
9820 145 48 7.48175 4.17984
9893 145 48 3.23865 4.33773
6806 145 48 2.58449 4.395
9257 145 48 142.009 4.36169
626 145 48 7.36147 4.4063
9881 145 48 17.5711 4.22684
7547 145 48 7.642 4.29515
7990 145 48 0.696489 4.15861
4455 145 48 0.628862 4.5139
3889 145 48 0.613407 4.27667
1961 145 48 1.99379 4.40624
9493 145 48 1.08485 4.62026
